location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_death,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_recovered_age_0,new_recovered_age_1,new_recovered_age_2,new_recovered_age_3,new_recovered_age_4,new_recovered_age_5,new_recovered_age_6,new_recovered_age_7,new_recovered_age_8,new_recovered_age_9,cumulative_recovered_age_0,cumulative_recovered_age_1,cumulative_recovered_age_2,cumulative_recovered_age_3,cumulative_recovered_age_4,cumulative_recovered_age_5,cumulative_recovered_age_6,cumulative_recovered_age_7,cumulative_recovered_age_8,cumulative_recovered_age_9,new_tested_age_0,new_tested_age_1,new_tested_age_2,new_tested_age_3,new_tested_age_4,new_tested_age_5,new_tested_age_6,new_tested_age_7,new_tested_age_8,new_tested_age_9,cumulative_tested_age_0,cumulative_tested_age_1,cumulative_tested_age_2,cumulative_tested_age_3,cumulative_tested_age_4,cumulative_tested_age_5,cumulative_tested_age_6,cumulative_tested_age_7,cumulative_tested_age_8,cumulative_tested_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,new_intensive_care_patients_age_9,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_recovered_male,new_recovered_female,cumulative_recovered_male,cumulative_recovered_female,new_tested_male,new_tested_female,cumulative_tested_male,cumulative_tested_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,new_intensive_care_patients_male,new_intensive_care_patients_female,cumulative_intensive_care_patients_male,cumulative_intensive_care_patients_female,population,population_male,population_female,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BR_SP,2022/1/8,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,3714,29,,,4471113,155370,,,64,344207,24,107510,3236,38896937,9781,35575044,13017,74471981,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,5,4,7,5,103,150,1518,5770,11900,20139,24953,21447,13110,3950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,6,5,10,14,16,1,5,3094,2154,13617,41581,63392,76354,66409,46596,24474,6535,1,0,0,2,4,4,3,5,3,2,863,568,3469,11359,18369,23830,22763,16473,8070,1746,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,10,14,57982,45057,,,,,,,,,33,31,194313,149888,13,11,62138,45368,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-13,38,-28,-11,9,7,1,1,2,1,1,0,0,0,0,1,2,2,2,4,5,37.96,24.037037,19.12963,28.759259,0,17.759259,68.436005
BR_SP,2022/1/9,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,2077,2,,,4473190,155372,,,43,344250,32,107542,462,38897399,758,35575802,1220,74473201,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,4,9,5,8,2,103,150,1519,5771,11901,20143,24962,21452,13118,3952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,1,4,10,9,9,5,3094,2154,13622,41581,63393,76358,66419,46605,24483,6540,1,1,1,1,1,4,12,6,5,0,864,569,3470,11360,18370,23834,22775,16479,8075,1746,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,14,17,57996,45074,,,,,,,,,25,18,194338,149906,19,13,62157,45381,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-20,27,-37,-21,10,8,1,1,2,1,1,0,0,0,0,1,2,2,2,4,5,37.96,22.277778,18.962963,25.398148,0,17,72.325664
BR_SP,2022/1/10,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,919,12,,,4474109,155384,,,143,344393,33,107575,10577,38907976,29867,35605669,40444,74513645,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,8,7,7,2,103,150,1519,5771,11901,20145,24970,21459,13125,3954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,7,12,17,21,25,28,16,7,3099,2159,13629,41593,63410,76379,66444,46633,24499,6547,1,0,1,1,3,4,7,10,5,1,865,569,3471,11361,18373,23838,22782,16489,8080,1747,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,14,12,58010,45086,,,,,,,,,72,71,194410,149977,15,18,62172,45399,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-13,44,-20,-12,-1,8,1,1,2,1,1,0,0,0,0,1,2,2,2,4,5,37.96,22.62037,18.453704,27.25,0,17.814815,74.664664
BR_SP,2022/1/11,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,4359,36,,,4478468,155420,,,116,344509,33,107608,9280,38917256,25898,35631567,35178,74548823,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,3,7,6,5,2,103,150,1519,5771,11903,20148,24977,21465,13130,3956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,7,5,9,15,19,20,34,3,3103,2159,13636,41598,63419,76394,66463,46653,24533,6550,1,,0,3,1,7,3,6,10,2,866,569,3471,11364,18374,23845,22785,16495,8090,1749,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,11,14,58021,45100,,,,,,,,,66,50,194476,150027,19,14,62191,45413,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-19,33,-29,-16,-5,9,1,1,2,1,1,0,0,0,0,1,2,2,2,4,5,37.96,23.092593,19.324074,27.814815,0,18.981481,78.003495
BR_SP,2022/1/12,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,4585,44,,,4483053,155464,,,92,344601,22,107630,10296,38927552,30762,35662329,41058,74589881,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,3,6,8,0,103,150,1519,5771,11905,20150,24980,21471,13138,3956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,6,5,8,18,21,23,4,3103,2161,13641,41604,63424,76402,66481,46674,24556,6554,,0,2,2,2,1,3,7,3,2,866,569,3473,11366,18376,23846,22788,16502,8093,1751,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,17,4,58038,45104,,,,,,,,,46,46,194522,150073,16,6,62207,45419,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-16,31,-18,-15,-4,9,1,1,2,1,1,0,0,0,0,1,2,2,2,4,5,37.96,24.785714,20.611111,29.642857,0,19.738095,73.814526
BR_SP,2022/1/13,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,5876,53,,,4488929,155517,,,63,344664,15,107645,11455,38939007,32101,35694430,43556,74633437,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,2,6,7,6,103,150,1519,5771,11906,20152,24982,21477,13145,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,2,8,7,8,12,10,8,5,3106,2161,13643,41612,63431,76410,66493,46684,24564,6559,0,,0,1,2,2,3,5,1,1,866,569,3473,11367,18378,23848,22791,16507,8094,1752,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,14,10,58052,45114,,,,,,,,,35,28,194557,150101,11,4,62218,45423,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-15,38,-5,-13,-4,8,1,1,2,1,1,0,0,0,0,1,2,2,2,4,5,37.96,25.301587,21.015873,30.690476,0,20.31746,74.346018
BR_SP,2022/1/14,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,8472,100,,,4497401,155617,,,63,344727,10,107655,11161,38950168,29512,35723942,40673,74674110,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,1,7,6,9,3,103,150,1520,5773,11907,20153,24989,21483,13154,3965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,5,5,10,16,11,6,5,3108,2162,13645,41617,63436,76420,66509,46695,24570,6564,0,0,0,0,0,1,5,1,3,0,866,569,3473,11367,18378,23849,22796,16508,8097,1752,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,15,15,58067,45129,,,,,,,,,30,33,194587,150134,6,4,62224,45427,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-13,37,-5,-13,0,8,1,1,2,1,1,0,0,0,0,1,2,2,2,4,5,37.96,27.436508,21.301587,32.960317,0,19.952381,64.025885
BR_SP,2022/1/15,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,744,90,,,4498145,155707,,,32,344759,15,107670,4421,38954589,10698,35734640,15119,74689229,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,2,3,6,8,4,103,150,1520,5775,11908,20155,24992,21489,13162,3969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,1,4,3,8,4,5,3110,2165,13646,41618,63437,76424,66512,46703,24574,6569,0,2,0,0,0,1,2,4,4,2,866,571,3473,11367,18378,23850,22798,16512,8101,1754,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,15,11,58082,45140,,,,,,,,,14,18,194601,150152,6,9,62230,45436,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-13,32,-9,-7,11,6,1,1,2,2,1,0,0,0,0,1,2,2,2,4,5,40.74,27.555556,21.361111,33.916667,0,20.203704,64.590912
BR_SP,2022/1/16,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,2371,22,,,4500516,155729,,,20,344779,11,107681,967,38955556,594,35735234,1561,74690790,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,3,6,4,7,8,104,151,1520,5775,11908,20158,24998,21493,13169,3977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,2,3,6,2,3,3110,2165,13648,41619,63438,76426,66515,46709,24576,6572,0,0,1,1,0,2,4,2,1,0,866,571,3474,11368,18378,23852,22802,16514,8102,1754,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,19,11,58101,45151,,,,,,,,,10,10,194611,150162,8,3,62238,45439,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-14,29,5,-12,11,5,1,1,2,2,1,0,0,0,0,1,2,2,2,4,5,40.74,23.185185,20.287037,26.259259,0,19.518519,79.93207
BR_SP,2022/1/17,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,1330,12,,,4501846,155741,,,50,344829,11,107692,23362,38978918,27202,35762436,50564,74741354,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,5,5,9,3,104,151,1520,5775,11908,20162,25003,21498,13178,3980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,4,3,7,10,8,8,3,3112,2168,13650,41623,63441,76433,66525,46717,24584,6575,0,0,1,1,1,1,1,2,3,1,866,571,3475,11369,18379,23853,22803,16516,8105,1755,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,14,12,58115,45163,,,,,,,,,36,14,194647,150176,4,7,62242,45446,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-16,35,-12,-12,-1,7,1,1,2,2,1,0,0,0,0,1,2,2,2,4,5,40.74,26.365079,21.865079,31.119048,0,19.579365,66.919158
BR_SP,2022/1/18,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,11409,117,,,4513255,155858,,,63,344892,12,107704,26287,39005205,25992,35788428,52279,74793633,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,2,10,6,3,104,151,1520,5776,11909,20163,25005,21508,13184,3983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,5,4,5,9,13,15,6,3114,2170,13652,41628,63445,76438,66534,46730,24599,6581,0,0,1,0,1,2,1,4,3,0,866,571,3476,11369,18380,23855,22804,16520,8108,1755,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,14,10,58129,45173,,,,,,,,,36,27,194683,150203,8,4,62250,45450,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-18,29,-16,-13,-4,8,1,1,2,2,1,0,0,0,0,1,2,2,2,4,5,40.74,26.849206,21.579365,32.214286,0,19.793651,66.00955
BR_SP,2022/1/19,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,10266,139,,,4523521,155997,,,54,344946,8,107712,26790,39031995,24379,35812807,51169,74844802,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,9,8,3,104,151,1520,5777,11909,20163,25009,21517,13192,3986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,6,3,13,12,13,3,3115,2172,13653,41628,63451,76441,66547,46742,24612,6584,0,0,0,0,2,0,1,2,1,2,866,571,3476,11369,18382,23855,22805,16522,8109,1757,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,14,11,58143,45184,,,,,,,,,30,24,194713,150227,3,5,62253,45455,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-13,30,-10,-12,-3,7,1,1,2,2,1,0,0,0,0,1,2,2,2,4,5,40.74,27.190476,21.746032,31.714286,0,19.412698,63.07925
BR_SP,2022/1/20,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,10545,168,,,4534066,156165,,,44,344990,9,107721,26358,39058353,23776,35836583,50134,74894936,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,3,6,8,10,2,104,151,1521,5778,11909,20166,25015,21525,13202,3988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,3,5,10,6,6,7,2,3119,2172,13654,41631,63456,76451,66553,46748,24619,6586,0,,0,1,0,2,1,1,1,3,866,571,3476,11370,18382,23857,22806,16523,8110,1760,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,16,15,58159,45199,,,,,,,,,24,20,194737,150247,3,6,62256,45461,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-10,42,6,-9,-4,7,1,1,2,2,1,0,0,0,0,1,2,2,2,4,5,40.74,28.198413,22.753968,32.761905,0,18.595238,56.573622
BR_SP,2022/1/21,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,11159,145,,,4545225,156310,,,33,345023,3,107724,30560,39088913,21056,35857639,51616,74946552,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,2,4,7,7,2,104,151,1522,5778,11910,20168,25019,21532,13209,3990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,5,4,3,3,9,3,0,3119,2174,13658,41636,63460,76454,66556,46757,24622,6586,,0,0,0,0,1,2,0,0,0,866,571,3476,11370,18382,23858,22808,16523,8110,1760,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,11,13,58170,45212,,,,,,,,,18,15,194755,150262,1,2,62257,45463,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-8,43,4,-8,2,6,1,1,2,2,1,0,0,0,0,1,2,2,2,4,5,40.74,29.301587,22.928571,33.873016,0,19.079365,54.506213
BR_SP,2022/1/22,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,0,0,,,4545225,156310,,,13,345036,2,107726,136995,39225908,4816,35862455,141811,75088363,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,2,5,2,4,104,151,1522,5779,11910,20170,25021,21537,13211,3994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,2,3,0,3,2,3119,2174,13658,41637,63462,76456,66559,46757,24625,6588,,,1,0,0,1,0,0,0,0,866,571,3477,11370,18382,23859,22808,16523,8110,1760,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,9,7,58179,45219,,,,,,,,,5,8,194760,150270,1,1,62258,45464,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-8,37,10,-2,13,4,1,1,2,2,1,0,0,0,0,1,2,2,2,4,5,40.74,29.351852,22.231481,34.166667,0,18.861111,53.782676
BR_SP,2022/1/23,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,17765,183,,,4562990,156493,,,10,345046,4,107730,17693,39243601,522,35862977,18215,75106578,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,5,5,7,0,104,151,1522,5779,11912,20170,25026,21542,13218,3994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,3,0,3,1,0,3120,2174,13659,41637,63463,76459,66559,46760,24626,6588,0,,0,,1,0,0,3,0,,866,571,3477,11370,18383,23859,22808,16526,8110,1760,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,14,5,58193,45224,,,,,,,,,7,3,194767,150273,3,1,62261,45465,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-7,33,21,-6,13,4,1,1,2,2,1,0,0,0,0,1,2,2,2,4,5,40.74,29.527778,22.351852,34.675926,0,18.324074,51.499054
BR_SP,2022/1/24,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,2709,58,,,4565699,156551,,,37,345083,3,107733,145925,39389526,22557,35885534,168482,75275060,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,1,4,3,2,104,151,1522,5779,11913,20172,25027,21546,13221,3996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,4,2,5,6,7,8,3,3121,2174,13660,41641,63465,76464,66565,46767,24634,6591,0,,1,0,0,0,0,0,2,0,866,571,3478,11370,18383,23859,22808,16526,8112,1760,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,7,6,58200,45230,,,,,,,,,17,20,194784,150293,2,1,62263,45466,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-13,35,-9,-13,1,7,1,1,2,2,1,0,0,0,0,1,2,2,2,4,5,40.74,30.261905,23.714286,34.896825,0,19.301587,52.442365
BR_SP,2022/1/25,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,13217,227,,,4578916,156778,,,16,345099,8,107741,32189,39421715,4361,35889895,36550,75311610,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,4,3,5,2,104,151,1522,5780,11914,20172,25031,21549,13226,3998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,2,0,2,3,1,2,2,3122,2174,13663,41643,63465,76466,66568,46768,24636,6593,0,,0,0,1,2,2,1,1,1,866,571,3478,11370,18384,23861,22810,16527,8113,1761,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,9,7,58209,45237,,,,,,,,,6,10,194790,150303,7,1,62270,45467,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-13,31,-9,-21,-9,8,1,1,2,2,1,0,0,0,0,1,2,2,2,4,5,40.74,28.595238,23.238095,32.571429,0,20.277778,61.103568
BR_SP,2022/1/26,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,13184,172,,,4592100,156950,,,25,345124,1,107742,182477,39604192,23510,35913405,205987,75517597,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,6,8,4,1,104,151,1522,5780,11916,20173,25037,21557,13230,3999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,3,6,8,4,0,3123,2174,13664,41644,63466,76469,66574,46776,24640,6593,0,,0,0,0,0,0,0,1,0,866,571,3478,11370,18384,23861,22810,16527,8114,1761,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,13,9,58222,45246,,,,,,,,,14,11,194804,150314,0,1,62270,45468,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-12,30,-5,-8,2,6,1,1,2,2,1,0,0,0,0,1,2,2,2,4,5,40.74,28.539683,23.436508,32.230159,0,20.373016,61.695599
BR_SP,2022/1/27,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,17021,259,,,4609121,157209,,,39,345163,4,107746,172888,39777080,24350,35937755,197238,75714835,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3,4,2,4,4,4,104,151,1523,5780,11919,20177,25039,21561,13234,4003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,6,7,6,9,3,1,3126,2175,13666,41645,63472,76476,66580,46785,24643,6594,0,0,0,0,2,1,0,1,0,0,866,571,3478,11370,18386,23862,22810,16528,8114,1761,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,9,13,58231,45259,,,,,,,,,17,22,194821,150336,1,3,62271,45471,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-10,39,1,-6,4,6,1,1,2,2,1,0,0,0,0,1,2,2,2,4,5,40.74,27.97619,23.230159,32.071429,0,20.174603,62.805704
