id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
7503,60.0,2.114065270655267,-1.0346899789907702,-3.1582089982929205,0.006498705729930485,1.158117286740149,0.20785063922220653,2.0
7504,60.0,2.460415039900707,-6.931849179734183,-5.034737184163744,0.0033990691645697413,1.1626937269899036,0.3148158638293704,1.0
7505,54.0,2.399946355320168,-5.776313453428613,-4.471158620027001,0.0020564972529152673,1.3056696868878863,0.27831096017367873,1.0
7506,58.0,2.7125561658406476,-5.901988858749253,-2.815379292676232,0.008998833379173312,1.2042574589510644,0.34570579643642085,3.0
7507,29.0,1.9074397688382383,-6.490955669366132,-5.560092192021812,0.004800451116901351,1.0177091020120812,0.15956452165553703,5.0
7508,31.0,2.108065070251943,-0.04820980734615732,-8.092855771820918,0.0016503395915808843,1.4735629390178187,0.18949186206146496,4.0
7509,34.0,2.0012112551842773,-8.538591249107208,-0.5319772500323334,0.0025355204647173834,1.1999566525471708,0.17630185629697595,3.0
7510,47.0,2.4062804660503465,0.05145843165596409,-6.992559086557126,0.005182965886147519,1.2741660703444184,0.2713610437561697,3.0
7511,33.0,1.8948974440509836,-9.01794782935994,-1.2712938641205465,0.000522136690498947,1.233739187762053,0.1169107422952684,0.0
7512,32.0,2.781228562369387,-4.59034740111091,0.3760533500020573,0.005598452871489274,1.0429028011492767,0.3782445073942049,6.0
7513,62.0,2.6933669181312103,-1.076405259332026,-8.406951323871667,0.012907308544770242,1.4477165684582818,0.3615176337654676,3.0
7514,42.0,1.8637072382611481,-5.6257210891274845,-0.041781866257589506,0.003094840186504148,1.1213201619808753,0.12038612935917295,2.0
7515,56.0,1.9270325976582918,-8.951467608028643,-5.847241684897966,0.0037117081930766902,1.230189326375148,0.12871622947630723,1.0
7516,34.0,2.540038330259915,-3.2711940757385136,-6.896222040939599,0.0021838597925965047,1.2481415332925658,0.2930457125305407,4.0
7517,56.0,2.2533462418008896,-1.5562633633274192,-1.1264480011322648,0.0036966836661048146,1.1899415194870426,0.25353055301040717,1.0
7518,32.0,2.6858431399387213,-5.917840805625589,-7.917688223933767,0.006602065799629343,1.3426022198579999,0.3660425506259872,6.0
7519,59.0,2.4009180199018867,-2.27040681203854,-0.3929748685793324,0.007101161569706076,1.1445139240664655,0.3288033295334773,2.0
7520,32.0,2.0717511673036486,2.055143591238083,-6.906771346248298,0.005165453842993878,1.2867727796389639,0.2159090516612666,4.0
7521,63.0,1.6857846519738413,-0.7655178141809282,-4.2381454505238825,0.006335237498684792,1.2842335009586276,0.11721575722844495,0.0
7522,40.0,2.0276404841014215,-7.702610662925842,-1.9407279215090056,0.0017950287953804262,1.2268552314489525,0.16171017212399663,2.0
7523,29.0,1.942980849369777,-5.4706678151200965,-2.48754699222043,0.004612884188734376,1.4456571535977543,0.14308870861498663,6.0
7524,44.0,2.090417138522647,2.2190853386221026,-1.9318754397962425,0.0034576578785674153,1.0305176227799189,0.21010030929799217,2.0
7525,32.0,2.070907137528614,-6.4720158624086155,-1.5184067651873074,0.005038344372132935,1.019801555223367,0.18494662544627394,5.0
7526,61.0,2.2621454830349035,-5.772759757250201,-3.1779665773442822,0.0030104630608813214,1.4627594564555386,0.24179029672673846,0.0
7527,54.0,2.0807601828004283,0.6759599717400703,-5.9119209122328655,0.006181767122166804,1.011430800884946,0.20187374261193863,2.0
7528,62.0,2.415684653751934,-3.6799835084443933,-5.031936918167229,0.0068077716055716195,1.219956348521317,0.29709125893202754,2.0
7529,43.0,1.9739360090306977,-6.457776593369552,1.874833772765159,0.0025729149472264908,1.1227212508481585,0.13286330330760748,2.0
7530,22.0,2.313042389219707,0.20893514204910435,-3.026478753502996,0.003660163917335943,1.3849923727056292,0.27051178544582233,6.0
7531,25.0,2.0431002634673714,-4.538909734324162,0.812398139675004,0.0014301473419537978,1.0195969186094498,0.18631388643774122,3.0
7532,39.0,2.5401992357943546,-5.579943674433417,-5.938088353375667,0.0013333848956982688,1.075588107656264,0.30298331333101736,2.0
7533,45.0,2.5519718724881764,-0.5242529409855492,-5.572569201556363,0.003368364543671427,1.3819562772764558,0.32770676313240454,3.0
7534,53.0,2.3957725064043354,0.26630200718671326,-7.83568679039616,0.006449759885093978,1.4207319251113375,0.291677809001599,3.0
7535,61.0,2.81706893353757,-3.643527305567379,0.05044461643145748,0.007629279284867778,1.45572165933922,0.37062223055352683,2.0
7536,42.0,2.4930156583901346,1.6318949842999984,-2.6372640296094776,0.003791309694032615,1.2698667810193645,0.29388489467512247,3.0
7537,23.0,1.9963079388978513,-3.2517492469009097,-1.9111664725716526,0.005093313945008122,1.2304712385724745,0.1999502265219058,7.0
7538,54.0,2.557882197149767,-0.3764729368701806,-6.00925380627892,0.006284289400611548,1.365345383245801,0.30050533765275594,3.0
7539,60.0,2.385906818455621,-6.146930003731201,-5.4350433217374,0.007132289308365482,1.2861637091110028,0.30307071028027954,2.0
7540,40.0,2.709144341012849,1.8670580567920783,-2.849543911930956,0.0033034264368710094,1.3306954855167483,0.3280239740672089,3.0
7541,36.0,2.198295740339398,-0.5273220192515069,0.5259565943474396,0.003822857113701775,1.2781075042748888,0.25298217612512397,4.0
7542,50.0,1.8352897346702948,-7.392570626083476,-3.885333845586514,0.003792087573167557,1.3506015850045519,0.16993016882068926,1.0
7543,49.0,2.3340128661338935,1.3029317035691979,-0.6119155399926112,0.002836037394502383,1.2083903653761077,0.27654758120611284,2.0
7544,22.0,2.12525309198364,0.2244108948048172,-7.471203845870645,0.0017925884144946622,1.0603852587035452,0.20875429875378346,5.0
7545,54.0,2.407329657048315,-8.702646956859258,-1.4040894561162078,0.006343203600367931,1.0017998943921211,0.2633389242510483,3.0
7546,40.0,1.854964137474706,-4.82061896228253,-9.103890127588626,0.004007760116070772,1.3876176093821464,0.13167991552035693,3.0
7547,36.0,1.9738511797098761,1.570081312352738,-1.7331517637488147,0.0031273739650154436,1.338891441027984,0.19156976071092047,3.0
7548,29.0,1.913013295550198,-5.8536376450202345,-0.4953162131913027,0.00221979728088787,1.483342496728686,0.15244024205765552,4.0
7549,35.0,2.5538657182255045,-1.7680238459701618,-7.350656853352169,0.001260591529222417,1.1814699112325209,0.3112421804554285,3.0
7550,45.0,2.0103589756737597,-5.775893566084674,1.055231510103275,0.0031408909136555543,1.429375265264743,0.15146345626085772,2.0
7551,34.0,1.882501896041396,1.0992607098559137,-3.6289096994692702,0.003799629210416567,1.3174285271300672,0.1358930036375093,3.0
7552,54.0,2.7181305965128075,-7.990226267720302,-8.151354583530578,0.0066951015221110195,1.212759447894778,0.352593867641481,3.0
7553,34.0,2.5775146859627927,-4.868363180178163,-0.8276915174170751,0.003907791496814056,1.165281521967225,0.34657896106568414,4.0
7554,36.0,2.273951240868899,-8.79712527885119,-4.1679659184274644,0.0032483887093223167,1.168744504025778,0.264167371040416,3.0
7555,41.0,2.0135915431942073,-2.6872250188660063,-8.263515680495908,0.0020331372197688598,1.0400491202241662,0.14610556919928835,2.0
7556,40.0,2.6964682406646294,0.0438739957474672,-2.9910524866684853,0.0035734842828432636,1.2566620482649309,0.3600011137387302,3.0
7557,60.0,1.9490023990997163,-5.6787545089988445,-4.579140125759311,0.005104073705608447,1.2909747514213918,0.14330800552289813,1.0
7558,27.0,1.9958290592612993,-1.3147382149583522,2.2671755633748436,0.001877451166459713,1.0033333817107284,0.1534627969088259,5.0
7559,31.0,2.042722613103521,1.6799314857764853,-6.896693758597378,0.00516637024086699,1.1324963207752463,0.19387491356089062,5.0
7560,25.0,1.916209735701562,-3.4020168630872525,-1.4683947270948454,0.004118138645949793,1.3817628851615018,0.12363841760620521,6.0
7561,39.0,1.8346650166138916,-0.07549408755247855,2.032134956052581,0.0023582062815882044,1.3779039432302613,0.10539036427394802,2.0
7562,18.0,2.1429475107881824,-2.3059599594249574,1.8001892975623965,0.002439126258513455,1.315113188620075,0.19684722014545253,7.0
7563,53.0,2.2163955466603706,-4.843821286282128,-8.270570891011186,0.0031711558873632347,1.1257498161687844,0.2804575710142905,1.0
7564,61.0,2.2229384878832934,-4.12553784756963,-7.0129948239996684,0.002889250614219463,1.2627425328174862,0.21855162535497233,1.0
7565,36.0,1.967757083070357,-8.386257112562467,-0.6540457374682289,0.0034527943351335307,1.4414746038497583,0.18093420683827402,4.0
7566,55.0,2.754765127913014,-6.900498288578895,-0.9333337250088725,0.004137911952290893,1.425922923934046,0.3901819167665188,2.0
7567,62.0,1.959245561140856,-8.408428529996971,0.16281832063109597,0.0034941526608261732,1.3720123325833653,0.21996969169911476,0.0
7568,32.0,1.8097603270527773,-4.825588300378052,-6.131778835613253,0.004062020625669639,1.1319606011259913,0.13717763075997497,4.0
7569,29.0,2.5572291655081254,-4.851956440194138,-2.747297661804935,0.0017965701916574787,1.4744585932189422,0.3263387444043265,4.0
7570,25.0,2.2656310064384835,-7.516786976398647,2.0076643684047992,0.004081048482386668,1.4790561628434933,0.24611316774841552,6.0
7571,29.0,2.252277862613145,1.9002564473742747,-8.692843539146248,0.0029089336099095476,1.14135984454026,0.24721534614538332,4.0
7572,62.0,2.768288764850098,0.9051891082133483,-7.9338178006443165,0.0028213398244662236,1.4168819916284787,0.37128914768459587,0.0
7573,32.0,2.113765898929949,1.2980547236436215,0.8886607484615956,0.004829055965152882,1.317799944265768,0.2311096084403489,4.0
7574,41.0,1.85678504497035,-3.1845616330157016,-4.037803746496316,0.005112834828053656,1.1986449978912188,0.12347435358860488,3.0
7575,33.0,1.9886148957121075,-4.415681960262339,-2.2864206751759757,0.0077392937435010025,1.3647827089389981,0.18842829244314488,5.0
7576,60.0,2.6040988249416963,-5.851760365551391,-0.11688096479376156,0.010476516252133243,1.2160988872109764,0.34199987321350045,3.0
7577,31.0,2.180940091836807,0.7325429905372196,0.2171707532303331,0.004325825714761011,1.2196780211783171,0.24273731300692133,4.0
7578,32.0,2.6523396377737822,-1.0074267257755276,-0.3916578838404165,0.0011388470256493474,1.3955248358013412,0.3477006527943335,3.0
7579,46.0,2.33260171031668,-3.495695973949412,-2.2581446215946603,0.0032830895139515834,1.3461957955443473,0.253101970245087,2.0
7580,62.0,2.8766840684545576,-3.042611142100283,-6.599992747646952,0.010085349768839402,1.199719741165704,0.3889286395877306,3.0
7581,43.0,2.844176860753009,-1.6003771806222782,0.6835241958260564,0.0032649382181104063,1.4199337822974798,0.39196112850012305,3.0
7582,40.0,2.041452366978658,-4.753278223315718,-5.21596677744297,0.007245054582852612,1.0694169000398326,0.21030876007376353,4.0
7583,58.0,2.458145302390047,-6.893348415591552,-5.632634895293591,0.002611399255738723,1.341072594609868,0.3292504752706209,0.0
7584,59.0,2.045966476497827,-6.182848528104731,-4.9047393945878,0.005667288192787003,1.1885375592327354,0.17279906697448144,2.0
7585,31.0,2.022618936662014,-6.325498839430102,-4.344737519439396,0.00342910011554271,1.0539213739155429,0.18470979200416454,5.0
7586,35.0,2.035704040226409,-3.299667657523284,1.192994510698267,0.003966207079402326,1.3862150178061459,0.19004125134376876,4.0
7587,27.0,1.9057119097717288,-2.919951278971906,-8.340691126609102,0.0047636659112840745,1.3821845256751373,0.15627738525993531,5.0
