id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
7427,62.0,1.9726841022116814,-7.14501559062337,-7.499905141103815,0.0031488147174169104,1.3625962049923739,0.1749714825506809,0.0
7428,62.0,2.3614929061785768,-5.9015261099910905,-2.712237260129481,0.009109233242413157,1.140054960594549,0.27889001812166275,2.0
7429,60.0,2.2735443034655543,-7.9902450879881055,-9.141223740468451,0.0059541192420416176,1.395333307113675,0.24916838792469037,2.0
7430,33.0,2.6521101201201374,-2.3992932154937066,-9.17025509107275,0.009877712098860753,1.225529393582263,0.37184682798008517,6.0
7431,28.0,2.0513474579663864,-5.546752925233641,-8.691875119908104,0.00392422565663779,1.368660491693347,0.20838099852669645,4.0
7432,31.0,1.8898236229732,-0.04353387271990239,0.8499989478233839,0.004571382731881355,1.2873812658134327,0.1566689592700376,4.0
7433,56.0,2.541156244889575,-6.906350061749244,-5.214004749196258,0.003473014094230812,1.173062465092735,0.3628370910347648,1.0
7434,31.0,2.407886143615617,-2.9385881256809965,-5.691298985016985,0.0048618852449416146,1.2531285300872947,0.33347206088577924,5.0
7435,26.0,2.2073348248298923,-0.38583379171653553,-1.8708209646952667,0.00868140237907787,1.3638615191812014,0.3511399159385085,7.0
7436,27.0,1.9291502154697444,-6.065328046073166,-1.916443308875807,0.006747488301697421,1.3407499047218658,0.17292709217479676,6.0
7437,41.0,2.010939241230486,-3.781167405123346,-2.197938625799619,0.0039095999323797165,1.0981670213441255,0.17986430741648216,3.0
7438,53.0,2.4854299436933163,-6.7461783196065355,-0.7954644649596907,0.005231000045779031,1.025606351498246,0.3170722398977116,2.0
7439,61.0,2.119362716148578,-7.718268566467121,-6.698635441530021,0.004493382468124836,1.0522960617895933,0.23749763130343154,0.0
7440,57.0,2.160749006134174,-8.598138063274357,-7.976639916832622,0.0021694809288268805,1.32015048530014,0.20024357361951492,1.0
7441,27.0,2.2431707508555694,-3.777166162394217,-2.221576520670752,0.0058021726842910955,1.3989821378901013,0.2783851048937423,6.0
7442,26.0,2.192016340219871,-7.01931369902371,-2.9188844652902812,0.007334295087470223,1.2501575548012833,0.27636205118331575,7.0
7443,38.0,2.2950806004342663,-1.917562719355114,-4.057208182145789,0.004255156067976538,1.2981619449889106,0.2507164558395492,3.0
7444,47.0,2.4638031576058173,-7.798660254479554,1.252584744123236,0.003285287853129418,1.4506496463348513,0.31498850059084227,2.0
7445,56.0,2.686251736022637,-1.9889597469731135,-0.9219848476644967,0.003911747825161273,1.047830995196041,0.34696726067096634,2.0
7446,57.0,2.4840394288200134,-4.699944461466775,-6.72734837574202,0.005257247002303667,1.2586014450872889,0.30793803080314075,2.0
7447,29.0,1.86305706192086,0.6808219119291039,-6.231427352012157,0.003487603693741277,1.3270227119983404,0.19157505733009036,3.0
7448,57.0,2.8479338931834226,-2.364650049870477,-3.5794133366531646,0.0047813481143727694,1.4460017219075882,0.355780805374277,2.0
7449,26.0,1.943943427767021,-8.1639633028582,0.04122870384810229,0.0021562389967348886,1.1568445320931486,0.1419616830484865,5.0
7450,29.0,2.4791641571400658,-1.2541799962041216,-6.3392273322943575,0.0012575528863955846,1.19004270475891,0.2905187818581691,3.0
7451,24.0,2.1019892366097066,-2.8033417836309615,-2.7171266058671453,0.0030092477271073826,1.4417142390396507,0.23345743095539948,4.0
7452,26.0,2.159730230646234,0.3710247241192113,-6.826651162589373,0.0044931966080266235,1.4260107350410385,0.26802060723036847,3.0
7453,62.0,2.416178432934746,-5.644234459828253,-1.132665145922005,0.002186090755878818,1.0474995073855025,0.29727550510919837,0.0
7454,60.0,2.1766585961927505,-7.951736302307015,-4.026605623741243,0.0024416319597051453,1.3233626661707716,0.21483639839707488,0.0
7455,60.0,2.6984105861144796,0.5288415921089384,-8.890481227634737,0.003046747174956806,1.3307015170272747,0.35975984214876083,1.0
7456,43.0,2.758251380011894,-3.3597415786315095,2.1677858253698705,0.0027026496015754324,1.1021475546578823,0.3314802557426285,3.0
7457,61.0,2.595899522974601,1.8920887139168978,-6.395568397575018,0.007145364191925849,1.230370204579949,0.31079433254910577,2.0
7458,47.0,2.4890193958631555,-3.5276675132111954,-0.6786830160449837,0.0020302389778807054,1.3854452346953505,0.27529163786172123,2.0
7459,53.0,2.458449242966413,-7.9543637641332285,-4.8836682996595995,0.007388384082926287,1.08633324859681,0.3123600249200295,3.0
7460,63.0,2.243637595396612,0.3350635534407165,-3.6266156558697427,0.009974135225963757,1.2173111343017167,0.28059874873580537,2.0
7461,57.0,2.5524329601907154,-6.091333107670684,-0.2844548894464516,0.0032186358774414343,1.0458822801962362,0.3258724009964406,1.0
7462,60.0,2.3038558205825734,-2.7711987634217756,-1.8824964618405118,0.009700917290200665,1.377966484065954,0.30130955953738814,2.0
7463,42.0,2.235563399506837,-8.701899627691532,-3.3840926713044026,0.002938312651202794,1.1984231891306598,0.24967269237098644,3.0
7464,17.0,2.168325540898916,1.1583681674082136,-5.7702972712812555,0.002044145557121784,1.352104004308951,0.30847972503927656,4.0
7465,15.0,2.337381723909578,0.9593995979390856,-0.7962463023858468,0.0013692588869722525,1.4843651137731408,0.3263872705703351,5.0
7466,56.0,2.034046354489085,-2.062772256675475,-6.672311940382318,0.005099186792901999,1.1850969326636587,0.24046897282157642,1.0
7467,29.0,2.259615122696773,-2.097852659955801,1.8024536837339336,0.0019447105734967446,1.0394132986669002,0.2332584064939822,4.0
7468,27.0,1.9914481189998514,-3.37632182811445,-3.4152328775478127,0.0030901044815394053,1.4963505227368215,0.20664441425485966,4.0
7469,55.0,1.940466476763989,-4.314178995734853,-5.413258920947599,0.004968006019604461,1.119572605894922,0.17426166749781444,1.0
7470,57.0,2.3161221426264675,-0.6383505462702608,-4.8938005778679425,0.001557440334135802,1.0099145771986544,0.26478885103030203,0.0
7471,52.0,2.4996350620701904,-5.231161245332969,-3.354460856703415,0.0023698517317863373,1.1064326690937905,0.2710651514612936,2.0
7472,33.0,2.0150036850154405,-2.6100072679489106,-1.713547607982631,0.003242250078966999,1.3799362840138831,0.1924618365193187,3.0
7473,25.0,2.023496659422328,-5.075130959794431,-8.101186693247104,0.0022645268738992904,1.12745602070213,0.15068760417220733,5.0
7474,47.0,2.668911904025804,-5.861304976045504,-8.805173749595582,0.0046075315083749305,1.3694983068362137,0.34044960047049466,3.0
7475,29.0,2.3791826450389704,0.5546799597046876,0.8379095150927865,0.006216808710281665,1.3227339323839546,0.3252181680698822,5.0
7476,34.0,2.098305760867115,-5.993173234162932,-0.03936227071393905,0.007368258171564492,1.3093819660912758,0.23673861652584688,5.0
7477,27.0,2.235493444692327,-0.6162912695464093,1.7765470962970977,0.0038104930320304637,1.0598906486951651,0.2666323928280329,5.0
7478,52.0,2.042143897580549,-5.5354698446185875,-3.8226224944745746,0.003820253516507357,1.372060117880418,0.19000827383048588,2.0
7479,24.0,2.312725083701859,-6.8584123984377445,-5.345858388284616,0.00170235645694942,1.3869512141661167,0.22949781866414434,6.0
7480,33.0,1.9686794795206382,-7.699307639848496,-3.499743034405886,0.008285624886847583,1.1135561502913458,0.188294958520668,6.0
7481,33.0,2.8279733408702827,-2.907010518489681,-2.936762710543282,0.001989756724287809,1.1399523315965179,0.36485618810836906,4.0
7482,31.0,2.0384243172718772,-6.289425514648936,-4.651777961772092,0.005806158777294552,1.3201841814880142,0.23609420375388046,5.0
7483,42.0,2.7438881737627128,-6.49944405829387,-6.343582204008904,0.0018791531172330552,1.039488842179893,0.3539384728032916,2.0
7484,28.0,1.8190704208049233,-4.835759216615219,-6.654451669278937,0.0035259626536215142,1.4503623260880092,0.1244654212239659,5.0
7485,44.0,2.7677892642996818,-3.3246745636416954,-5.816838553634728,0.006168712867728678,1.4048614770443744,0.35725498626255303,4.0
7486,25.0,2.057652177721728,0.36577926119357,-4.760477060667704,0.003172434285731182,1.4639259155560909,0.269606706700417,4.0
7487,36.0,2.4879505941150137,-4.124166141009162,0.9798560812063629,0.0023111408476287594,1.2140344516217445,0.2959509479244934,3.0
7488,39.0,2.4534509595300924,-4.245370669183703,-6.437604652256684,0.0038347223784540264,1.4217065214966025,0.28878421045100955,4.0
7489,30.0,2.677209807956141,-8.236627169268264,-3.062921858154107,0.004740235619347491,1.4047477930835848,0.3509038296975927,6.0
7490,43.0,1.8734774306705482,-8.598988947657125,-3.3611431111333125,0.0034998263795171336,1.1320118425714614,0.13892363387989698,2.0
7491,31.0,2.7073984429446396,-2.792026645228207,-5.081939355041417,0.0037818340705838695,1.4399111396662772,0.3989160424349073,5.0
7492,34.0,2.6057760624391197,-3.973601710041676,-5.8503733008697045,0.0021800460489468107,1.3499761739683183,0.3323296880479354,3.0
7493,32.0,2.489362197471425,-6.729522233418846,-6.975894572802941,0.005788211513935954,1.3868129141946057,0.3281018692913503,6.0
7494,24.0,2.040716921001664,-2.070148519873703,1.8807742855366771,0.0029839146829053944,1.2615845456844914,0.2079310412514122,5.0
7495,26.0,2.0886341838679425,1.0538737895784156,-6.23708424699733,0.0037203205961013415,1.2519800071972975,0.24604943695465709,5.0
7496,55.0,1.8632883687326234,-1.6928144586436933,-7.867653299307127,0.0038204805045103786,1.113013047970604,0.12841045816676688,1.0
7497,29.0,1.8812169614188912,2.005709592742479,-4.134216472941095,0.005396049398234135,1.0105841547523453,0.1710580038279354,5.0
7498,60.0,2.809326702563332,-9.082674707970165,1.0288349187468802,0.00246530485421795,1.081739184264479,0.3511882930281765,1.0
7499,27.0,2.5140021294940276,-8.462474615319405,-0.07321750423381257,0.005923305648425296,1.155777109108952,0.3475620945677018,7.0
7500,47.0,2.654188985172719,-0.022359168288076464,-6.674027708842245,0.0036118422986127275,1.033384048125218,0.3587339251909616,2.0
7501,30.0,2.715192132054785,-4.310165400902412,-6.081905058268283,0.004718890339407943,1.3718955431408257,0.36451489960571215,6.0
7502,53.0,2.456635606737673,-8.286222329449034,-4.701852125561927,0.0035833675505051996,1.1988831614123476,0.2799105271736843,2.0
7503,19.0,2.5285817058182096,0.46019676699925033,-2.732925822464022,0.0016823456422424001,1.3748637269584074,0.37751050359770705,4.0
7504,24.0,2.103466576771926,-7.161491158984516,-1.3508203537021433,0.004354552991583373,1.4177429334934426,0.2113601819167389,7.0
7505,30.0,2.1272423105132776,-7.247531529335926,-1.147810051053852,0.0007846669372894414,1.1713664133620822,0.1798581364866848,2.0
7506,34.0,1.924445238541355,-3.6135179237524166,0.6829944525634384,0.007785981305019425,1.342578216891303,0.1601937269858271,5.0
7507,50.0,2.399441513284143,-6.814019888042825,-5.6744971493615735,0.002913415920773297,1.1570742585179206,0.2890728842665412,2.0
7508,28.0,2.6928932000838177,-2.2980421866712475,1.4458767696673394,0.001704802471030906,1.0788537824331528,0.34832966485489325,4.0
7509,20.0,1.9229842162496975,-1.0387239903857264,-8.814788669933307,0.0039691993983473955,1.2292408362183287,0.19676379953657627,6.0
