date,age,total_number,rV
2021-05-01,50-59,5931.0,0.0036890637391344913
2021-05-01,60-69,29470.0,0.024648567631337055
2021-05-01,70-79,24242.0,0.02453047842629321
2021-05-01,80-89,955.0,0.0015554733932611354
2021-05-01,90+,243.0,0.0025264602524380864
2021-05-02,12-19,344.0,0.00044665927428255356
2021-05-02,20-29,1608.0,0.0016162818280871184
2021-05-02,30-39,1529.0,0.0013319070574523207
2021-05-02,40-49,2749.0,0.0018254912689853748
2021-05-02,50-59,6782.0,0.004218383119003561
2021-05-02,60-69,25519.0,0.02134397005035936
2021-05-02,70-79,20341.0,0.020583056747348824
2021-05-02,80-89,739.0,0.0012036595158324388
2021-05-02,90+,182.0,0.0018922459503857272
2021-05-03,12-19,454.0,0.0005894863678031375
2021-05-03,20-29,1628.0,0.0016363848358991473
2021-05-03,30-39,1710.0,0.001489575584201091
2021-05-03,40-49,3098.0,0.002057246981199233
2021-05-03,50-59,6801.0,0.004230201060504751
2021-05-03,60-69,33773.0,0.028247576335702282
2021-05-03,70-79,21221.0,0.021473528697482393
2021-05-03,80-89,1055.0,0.0017183501883670134
2021-05-03,90+,334.0,0.0034725832276309493
2021-05-04,12-19,418.0,0.0005427429553782192
2021-05-04,20-29,1695.0,0.0017037299120694438
2021-05-04,30-39,1806.0,0.00157320088015624
2021-05-04,40-49,3489.0,0.0023168930656565926
2021-05-04,50-59,6888.0,0.004284314792641777
2021-05-04,60-69,36255.0,0.03032350931367916
2021-05-04,70-79,18864.0,0.01908848053104509
2021-05-04,80-89,1124.0,0.0018307351769900693
2021-05-04,90+,379.0,0.0039404462373417055
2021-05-05,12-19,445.0,0.000577800514696908
2021-05-05,20-29,1926.0,0.001935919652298377
2021-05-05,30-39,2087.0,0.0018179790901916239
2021-05-05,40-49,3760.0,0.0024968523722753763
2021-05-05,50-59,7370.0,0.004584117308619322
2021-05-05,60-69,37605.0,0.031452642883489305
2021-05-05,70-79,16259.0,0.016452481178661056
2021-05-05,80-89,1238.0,0.0020164147234107703
2021-05-05,90+,428.0,0.004449897070137864
2021-05-06,12-19,465.0,0.000603769077155196
2021-05-06,20-29,2047.0,0.0020575428495611513
2021-05-06,30-39,2403.0,0.0020932456893773227
2021-05-06,40-49,4359.0,0.0028946222049862675
2021-05-06,50-59,8719.0,0.005423191155203781
2021-05-06,60-69,36949.0,0.030903967608085267
2021-05-06,70-79,15148.0,0.01532826034161742
2021-05-06,80-89,1118.0,0.0018209625692837167
2021-05-06,90+,469.0,0.004876172256763219
2021-05-07,12-19,501.0,0.0006505124895801143
2021-05-07,20-29,2218.0,0.002229423566353998
2021-05-07,30-39,2510.0,0.0021864530504939993
2021-05-07,40-49,4575.0,0.0030380584050957037
2021-05-07,50-59,8088.0,0.005030711097980064
2021-05-07,60-69,34792.0,0.02909986308209972
2021-05-07,70-79,14210.0,0.014379098194770502
2021-05-07,80-89,1151.0,0.0018747119116686564
2021-05-07,90+,383.0,0.003982034060427107
2021-05-08,12-19,513.0,0.0006660936270550872
2021-05-08,20-29,2504.0,0.0025168965780660102
2021-05-08,30-39,2501.0,0.0021786131789982037
2021-05-08,40-49,4586.0,0.003045363026397573
2021-05-08,50-59,7544.0,0.0046923447728933745
2021-05-08,60-69,32542.0,0.027217973799082806
2021-05-08,70-79,13056.0,0.013211365660163524
2021-05-08,80-89,730.0,0.0011890006042729097
2021-05-08,90+,219.0,0.0022769333139256824
2021-05-09,12-19,476.0,0.0006180517865072544
2021-05-09,20-29,1979.0,0.0019891926230002533
2021-05-09,30-39,2005.0,0.0017465491498966006
2021-05-09,40-49,3696.0,0.002454352757428136
2021-05-09,50-59,7233.0,0.004498903730426535
2021-05-09,60-69,30696.0,0.025673988191772044
2021-05-09,70-79,8591.0,0.008693232413178986
2021-05-09,80-89,344.0,0.0005602961751642205
2021-05-09,90+,132.0,0.0013723981618182196
2021-05-10,12-19,552.0,0.0007167323238487487
2021-05-10,20-29,2567.0,0.0025802210526739006
2021-05-10,30-39,2842.0,0.002475657199005556
2021-05-10,40-49,5021.0,0.0033342275960624107
2021-05-10,50-59,11656.0,0.007249996112519243
2021-05-10,60-69,31060.0,0.02597843605800234
2021-05-10,70-79,7437.0,0.0075254998785720065
2021-05-10,80-89,726.0,0.0011824855324686749
2021-05-10,90+,243.0,0.002526460252438086
2021-05-11,12-19,619.0,0.0008037270080840135
2021-05-11,20-29,2681.0,0.0026948081972024657
2021-05-11,30-39,3075.0,0.0026786227610633654
2021-05-11,40-49,5504.0,0.0036549668768626783
2021-05-11,50-59,11166.0,0.006945217621172775
2021-05-11,60-69,29799.0,0.024923741664275967
2021-05-11,70-79,5046.0,0.005106047114061362
2021-05-11,80-89,901.0,0.0014675199239039614
2021-05-11,90+,333.0,0.0034621862718596
2021-05-12,12-19,609.0,0.0007907427268548695
2021-05-12,20-29,2868.0,0.002882771320244935
2021-05-12,30-39,2940.0,0.0025610246886264374
2021-05-12,40-49,5592.0,0.003713403847277634
2021-05-12,50-59,10818.0,0.006728762692624671
2021-05-12,60-69,29672.0,0.024817519469190127
2021-05-12,70-79,4513.0,0.004566704444264551
2021-05-12,80-89,917.0,0.0014935802111209018
2021-05-12,90+,409.0,0.004252354910482211
2021-05-13,12-19,657.0,0.0008530672767547607
2021-05-13,20-29,3038.0,0.0030536468866471803
2021-05-13,30-39,3166.0,0.0027578925728541834
2021-05-13,40-49,5751.0,0.003818988827913747
2021-05-13,50-59,11482.0,0.007141768648245191
2021-05-13,60-69,27775.0,0.023230877704797648
2021-05-13,70-79,3643.0,0.0036863514935643166
2021-05-13,80-89,789.0,0.0012850979133853778
2021-05-13,90+,344.0,0.003576552785344451
2021-05-14,12-19,703.0,0.0009127949704088232
2021-05-14,20-29,3087.0,0.0031028992557866506
2021-05-14,30-39,3200.0,0.0027875098651716323
2021-05-14,40-49,6038.0,0.004009573038244341
2021-05-14,50-59,12268.0,0.00763065822824177
2021-05-14,60-69,24274.0,0.020302657980423335
2021-05-14,70-79,3505.0,0.003546709301384279
2021-05-14,80-89,757.0,0.001232977338951497
2021-05-14,90+,336.0,0.0034933771391736502
2021-05-15,12-19,723.0,0.0009387635328671111
2021-05-15,20-29,3028.0,0.003043595382741166
2021-05-15,30-39,3090.0,0.002691689213556357
2021-05-15,40-49,5496.0,0.0036496544250067733
2021-05-15,50-59,11070.0,0.006885505916745712
2021-05-15,60-69,19651.0,0.016436002800251252
2021-05-15,70-79,2723.0,0.0027554035456974013
2021-05-15,80-89,408.0,0.0006645373240319824
2021-05-15,90+,144.0,0.0014971616310744213
2021-05-16,12-19,544.0,0.0007063448988654335
2021-05-16,20-29,2207.0,0.0022183669120573817
2021-05-16,30-39,2091.0,0.0018214634775230885
2021-05-16,40-49,3835.0,0.002546656608424486
2021-05-16,50-59,7962.0,0.004952339485919544
2021-05-16,60-69,16380.0,0.013700153980363113
2021-05-16,70-79,2425.0,0.002453857362583988
2021-05-16,80-89,232.0,0.00037787416464563707
2021-05-16,90+,68.0,0.0007069929924518101
2021-05-17,12-19,381.0,0.0004947011148303864
2021-05-17,20-29,1829.0,0.001838420064410037
2021-05-17,30-39,2069.0,0.0018022993472000335
2021-05-17,40-49,3483.0,0.002312908726764664
2021-05-17,50-59,7710.0,0.004795596261798504
2021-05-17,60-69,11128.0,0.009307406196183194
2021-05-17,70-79,2447.0,0.002476119161337327
2021-05-17,80-89,445.0,0.0007248017382211573
2021-05-17,90+,192.0,0.0019962155080992285
2021-05-18,12-19,414.0,0.0005375492428865616
2021-05-18,20-29,2112.0,0.002122877624950245
2021-05-18,30-39,2180.0,0.0018989910956481745
2021-05-18,40-49,3896.0,0.002587164053825762
2021-05-18,50-59,9056.0,0.005632804117619618
2021-05-18,60-69,10898.0,0.009115035291697021
2021-05-18,70-79,2824.0,0.0028576054399740954
2021-05-18,80-89,500.0,0.0008143839755293902
2021-05-18,90+,149.0,0.0015491464099311723
2021-05-19,12-19,557.0,0.0007232244644633206
2021-05-19,20-29,2593.0,0.0026063549628295383
2021-05-19,30-39,2606.0,0.002270078346449148
2021-05-19,40-49,4861.0,0.0032279785589443095
2021-05-19,50-59,9722.0,0.006047054067082368
2021-05-19,60-69,9479.0,0.007928190450541023
2021-05-19,70-79,2711.0,0.0027432607463773982
2021-05-19,80-89,566.0,0.0009218826602992699
2021-05-19,90+,176.0,0.0018298642157576262
2021-05-20,12-19,571.0,0.0007414024581841223
2021-05-20,20-29,2462.0,0.00247468026166075
2021-05-20,30-39,2554.0,0.0022247813111401092
2021-05-20,40-49,4550.0,0.0030214569930460005
2021-05-20,50-59,10446.0,0.006497379837969802
2021-05-20,60-69,8089.0,0.00676560107125502
2021-05-20,70-79,2471.0,0.0025004047599773336
2021-05-20,80-89,518.0,0.0008437017986484484
2021-05-20,90+,178.0,0.0018506581273003263
2021-05-21,12-19,541.0,0.0007024496144966904
2021-05-21,20-29,2142.0,0.0021530321366682883
2021-05-21,30-39,2092.0,0.0018223345743559546
2021-05-21,40-49,4075.0,0.0027060301641016376
2021-05-21,50-59,9315.0,0.005793901320188465
2021-05-21,60-69,7498.0,0.006271291486249244
2021-05-21,70-79,2240.0,0.002266655873067271
2021-05-21,80-89,497.0,0.000809497671676214
2021-05-21,90+,132.0,0.0013723981618182196
2021-05-22,12-19,604.0,0.0007842505862402975
2021-05-22,20-29,2266.0,0.002277670785102867
2021-05-22,30-39,2377.0,0.002070597171722803
2021-05-22,40-49,4755.0,0.0031575885718535678
2021-05-22,50-59,11215.0,0.006975695470307422
2021-05-22,60-69,7745.0,0.006477881109762656
2021-05-22,70-79,2410.0,0.0024386788634339837
2021-05-22,80-89,368.0,0.0005993866059896312
2021-05-22,90+,126.0,0.0013100164271901188
2021-05-23,12-19,463.0,0.0006011722209093672
2021-05-23,20-29,1996.0,0.002006280179640478
2021-05-23,30-39,2007.0,0.001748291343562333
2021-05-23,40-49,3981.0,0.002643608854794753
2021-05-23,50-59,10099.0,0.006281546906342814
2021-05-23,60-69,5639.0,0.004716432740858827
2021-05-23,70-79,1810.0,0.0018315388974338219
2021-05-23,80-89,315.0,0.0005130619045835159
2021-05-23,90+,64.0,0.0006654051693664096
2021-05-24,12-19,796.0,0.0010335487858398624
2021-05-24,20-29,3345.0,0.0033622280565618226
2021-05-24,30-39,3383.0,0.002946920585586135
2021-05-24,40-49,6959.0,0.004621169058155411
2021-05-24,50-59,23608.0,0.014684103313688596
2021-05-24,60-69,7326.0,0.006127431505503062
2021-05-24,70-79,2461.0,0.0024902857605439976
2021-05-24,80-89,653.0,0.0010635854720413838
2021-05-24,90+,183.0,0.0019026429061570773
2021-05-25,12-19,601.0,0.0007803553018715543
2021-05-25,20-29,2611.0,0.0026244476698603645
2021-05-25,30-39,2775.0,0.002417293711203525
2021-05-25,40-49,5430.0,0.003605826697195557
2021-05-25,50-59,24086.0,0.014981417841981683
2021-05-25,60-69,5588.0,0.004673776583777111
2021-05-25,70-79,2112.0,0.0021371326803205698
2021-05-25,80-89,571.0,0.0009300265000545638
2021-05-25,90+,184.0,0.0019130398619284273
2021-05-26,12-19,606.0,0.0007868474424861263
2021-05-26,20-29,2510.0,0.0025229274804096187
2021-05-26,30-39,2626.0,0.0022875002831064706
2021-05-26,40-49,5514.0,0.0036616074416825598
2021-05-26,50-59,24499.0,0.015238302570402276
2021-05-26,60-69,4501.0,0.0037646149612707187
2021-05-26,70-79,1896.0,0.0019185622925605116
2021-05-26,80-89,514.0,0.0008371867268442133
2021-05-26,90+,175.0,0.0018194672599862757
2021-05-27,12-19,538.0,0.0006985543301279471
2021-05-27,20-29,2265.0,0.0022766656347122656
2021-05-27,30-39,2526.0,0.002200390599819857
2021-05-27,40-49,5015.0,0.003330243257170482
2021-05-27,50-59,24537.0,0.015261938453404655
2021-05-27,60-69,3800.0,0.003178301900206339
2021-05-27,70-79,1380.0,0.0013964219218003725
2021-05-27,80-89,477.0,0.0007769223126550383
2021-05-27,90+,166.0,0.0017258946580441246
2021-05-28,12-19,443.0,0.0005752036584510792
2021-05-28,20-29,2074.0,0.00208468191010739
2021-05-28,30-39,2649.0,0.002307535510262392
2021-05-28,40-49,4617.0,0.003065948777339206
2021-05-28,50-59,27361.0,0.017018457758634097
2021-05-28,60-69,3188.0,0.002666428015225739
2021-05-28,70-79,1240.0,0.0012547559297336679
2021-05-28,80-89,417.0,0.0006791962355915115
2021-05-28,90+,144.0,0.0014971616310744213
2021-05-29,12-19,539.0,0.0006998527582508615
2021-05-29,20-29,2122.0,0.0021329291288562594
2021-05-29,30-39,2882.0,0.0025105010723202015
2021-05-29,40-49,5000.0,0.00332028240994066
2021-05-29,50-59,27144.0,0.01688348442675209
2021-05-29,60-69,2612.0,0.0021846643587734096
2021-05-29,70-79,901.0,0.0009117218489435765
2021-05-29,80-89,237.0,0.000386018004400931
2021-05-29,90+,68.0,0.0007069929924518101
2021-05-30,12-19,389.0,0.0005050885398137016
2021-05-30,20-29,1512.0,0.00151978739058938
2021-05-30,30-39,2328.0,0.0020279134269123623
2021-05-30,40-49,3890.0,0.002583179714933833
2021-05-30,50-59,22595.0,0.01405402043259886
2021-05-30,60-69,2171.0,0.0018158140593020951
2021-05-30,70-79,774.0,0.0007832105561402089
2021-05-30,80-89,186.0,0.00030295083889693317
2021-05-30,90+,31.0,0.0003223056289118546
2021-05-31,12-19,675.0,0.00087643898296722
2021-05-31,20-29,2895.0,0.002909910380791174
2021-05-31,30-39,4142.0,0.0036080830817315315
2021-05-31,40-49,10023.0,0.006655838118967046
2021-05-31,50-59,53400.0,0.033214635587553845
2021-05-31,60-69,4920.0,0.004115064565530312
2021-05-31,70-79,1837.0,0.0018588601959038291
2021-05-31,80-89,486.0,0.0007915812242145673
2021-05-31,90+,114.0,0.001185252957933917
2021-06-01,12-19,609.0,0.0007907427268548695
2021-06-01,20-29,2424.0,0.002436484546817895
2021-06-01,30-39,3958.0,0.0034478012644841623
2021-06-01,40-49,11196.0,0.007434776372339125
2021-06-01,50-59,51990.0,0.032337619928781355
2021-06-01,60-69,3657.0,0.0030586973813301528
2021-06-01,70-79,1457.0,0.0014743382174370598
2021-06-01,80-89,416.0,0.0006775674676404527
2021-06-01,90+,157.0,0.0016323220561019734
2021-06-02,12-19,651.0,0.0008452767080172742
2021-06-02,20-29,2364.0,0.0023761755233818083
2021-06-02,30-39,4580.0,0.003989623494526899
2021-06-02,40-49,13246.0,0.008796092160414794
2021-06-02,50-59,50851.0,0.031629165435631094
2021-06-02,60-69,3713.0,0.003105535514596351
2021-06-02,70-79,1312.0,0.0013276127256536872
2021-06-02,80-89,332.0,0.0005407509597515151
2021-06-02,90+,47.0,0.000488656921253457
2021-06-03,12-19,857.0,0.0011127529013376406
2021-06-03,20-29,2666.0,0.0026797309413434437
2021-06-03,30-39,6390.0,0.005566308762014603
2021-06-03,40-49,17896.0,0.01188395480165961
2021-06-03,50-59,50620.0,0.031485484146853475
2021-06-03,60-69,4060.0,0.0033957646617994042
2021-06-03,70-79,1574.0,0.0015927305108070914
2021-06-03,80-89,502.0,0.0008176415114315078
2021-06-03,90+,136.0,0.0014139859849036202
2021-06-04,12-19,1043.0,0.001354260532199719
2021-06-04,20-29,3014.0,0.0030295232772727457
2021-06-04,30-39,13596.0,0.011843432539647973
2021-06-04,40-49,21433.0,0.014232722578451634
2021-06-04,50-59,48208.0,0.029985227573123514
2021-06-04,60-69,3900.0,0.003261941423895979
2021-06-04,70-79,1513.0,0.0015310046142637413
2021-06-04,80-89,479.0,0.000780179848557156
2021-06-04,90+,141.0,0.001465970763760371
2021-06-05,12-19,1225.0,0.0015905744505701398
2021-06-05,20-29,3396.0,0.0034134907264824965
2021-06-05,30-39,13846.0,0.012061206747864506
2021-06-05,40-49,23158.0,0.01537822000988116
2021-06-05,50-59,44539.0,0.027703120869551696
2021-06-05,60-69,3408.0,0.0028504349673429477
2021-06-05,70-79,1196.0,0.0012102323322269893
2021-06-05,80-89,332.0,0.0005407509597515151
2021-06-05,90+,68.0,0.0007069929924518101
2021-06-06,12-19,1356.0,0.0017606685346719263
2021-06-06,20-29,3530.0,0.003548180878823089
2021-06-06,30-39,13003.0,0.011326872117758355
2021-06-06,40-49,22908.0,0.015212205889384127
2021-06-06,50-59,34597.0,0.021519227479823974
2021-06-06,60-69,2858.0,0.0023904175870499253
2021-06-06,70-79,1021.0,0.0010331498421436089
2021-06-06,80-89,242.0,0.0003941618441562249
2021-06-06,90+,36.0,0.00037429040776860534
2021-06-07,12-19,1591.0,0.00206579914355681
2021-06-07,20-29,4102.0,0.004123126902247114
2021-06-07,30-39,12234.0,0.010656998653284296
2021-06-07,40-49,24986.0,0.016592115258955466
2021-06-07,50-59,36132.0,0.022473992753735867
2021-06-07,60-69,3359.0,0.002809451600735024
2021-06-07,70-79,1213.0,0.0012274346312636606
2021-06-07,80-89,385.0,0.0006270756611576305
2021-06-07,90+,95.0,0.0009877107982782642
2021-06-08,12-19,1768.0,0.002295620921312659
2021-06-08,20-29,4866.0,0.004891061800666616
2021-06-08,30-39,15238.0,0.013273773539214166
2021-06-08,40-49,25986.0,0.0172561717409436
2021-06-08,50-59,34052.0,0.02118023915781617
2021-06-08,60-69,3441.0,0.002878036010160529
2021-06-08,70-79,1375.0,0.0013913624220837045
2021-06-08,80-89,415.0,0.0006759386996893939
2021-06-08,90+,113.0,0.0011748560021625667
2021-06-09,12-19,2531.0,0.003286321579096346
2021-06-09,20-29,4927.0,0.004952375974493304
2021-06-09,30-39,17814.0,0.01551771898067733
2021-06-09,40-49,26638.0,0.017689136567199858
2021-06-09,50-59,30588.0,0.019025641823072977
2021-06-09,60-69,3185.0,0.00266391882951505
2021-06-09,70-79,1273.0,0.0012881486278636769
2021-06-09,80-89,411.0,0.0006694236278851588
2021-06-09,90+,120.0,0.0012476346925620178
2021-06-10,12-19,2588.0,0.003360331982102467
2021-06-10,20-29,5229.0,0.0052559313924549385
2021-06-10,30-39,19345.0,0.016851368231795383
2021-06-10,40-49,28895.0,0.019187912047047073
2021-06-10,50-59,25772.0,0.016030104650981977
2021-06-10,60-69,2913.0,0.0024364193250792274
2021-06-10,70-79,1152.0,0.0011657087347203107
2021-06-10,80-89,389.0,0.0006335907329618656
2021-06-10,90+,152.0,0.0015803372772452227
2021-06-11,12-19,2472.0,0.0032097143198443964
2021-06-11,20-29,5421.0,0.005448920267450416
2021-06-11,30-39,18161.0,0.01581998958168188
2021-06-11,40-49,30847.0,0.02048415029988791
2021-06-11,50-59,24053.0,0.01496089194358488
2021-06-11,60-69,2580.0,0.002157899711192725
2021-06-11,70-79,1050.0,0.0010624949405002833
2021-06-11,80-89,328.0,0.00053423588794728
2021-06-11,90+,75.0,0.0007797716828512612
2021-06-12,12-19,2409.0,0.003127913348100789
2021-06-12,20-29,5708.0,0.00573739842955303
2021-06-12,30-39,17603.0,0.015333917548942576
2021-06-12,40-49,31832.0,0.021138245934646218
2021-06-12,50-59,23168.0,0.01441042466839789
2021-06-12,60-69,2469.0,0.0020650598398972236
2021-06-12,70-79,926.0,0.0009370193475269166
2021-06-12,80-89,224.0,0.0003648440210371669
2021-06-12,90+,33.0,0.0003430995404545549
2021-06-13,12-19,2433.0,0.003159075623050735
2021-06-13,20-29,5656.0,0.005685130609241754
2021-06-13,30-39,16617.0,0.014475016071736565
2021-06-13,40-49,27330.0,0.018148663652735646
2021-06-13,50-59,17252.0,0.01073069088308013
2021-06-13,60-69,2102.0,0.001758102787956243
2021-06-13,70-79,738.0,0.0007467821581801992
2021-06-13,80-89,155.0,0.000252459032414111
2021-06-13,90+,13.0,0.00013516042502755192
2021-06-14,12-19,1502.0,0.0019502390406174286
2021-06-14,20-29,3437.0,0.0034547018924971557
2021-06-14,30-39,10285.0,0.008959230926028199
2021-06-14,40-49,26598.0,0.017662574307920335
2021-06-14,50-59,5132.0,0.003192088199163414
2021-06-14,60-69,1350.0,0.0011291335698101466
2021-06-14,70-79,586.0,0.0005929733667934914
2021-06-14,80-89,206.0,0.0003355261979181088
2021-06-14,90+,57.0,0.0005926264789669585
2021-06-15,12-19,1500.0,0.0019476421843715997
2021-06-15,20-29,3408.0,0.0034255525311697134
2021-06-15,30-39,10403.0,0.009062020352306403
2021-06-15,40-49,28765.0,0.019101584704388615
2021-06-15,50-59,3293.0,0.002048235861232487
2021-06-15,60-69,957.0,0.0008004302417098595
2021-06-15,70-79,455.0,0.00046041447421678945
2021-06-15,80-89,178.0,0.00028992069528846297
2021-06-15,90+,78.0,0.0008109625501653116
2021-06-16,12-19,1634.0,0.0021216315528421294
2021-06-16,20-29,3781.0,0.0038004736268640515
2021-06-16,30-39,11779.0,0.010260649594330205
2021-06-16,40-49,27729.0,0.018413622189048913
2021-06-16,50-59,3297.0,0.002050723848916948
2021-06-16,60-69,938.0,0.0007845387322088278
2021-06-16,70-79,469.0,0.0004745810734234599
2021-06-16,80-89,163.0,0.00026548917602258127
2021-06-16,90+,62.0,0.0006446112578237092
2021-06-17,12-19,1741.0,0.00226056336199397
2021-06-17,20-29,3912.0,0.00393214832803284
2021-06-17,30-39,13232.0,0.0115263532924847
2021-06-17,40-49,25913.0,0.017207695617758464
2021-06-17,50-59,3530.0,0.002195649131536799
2021-06-17,60-69,1076.0,0.0008999612749005317
2021-06-17,70-79,483.0,0.0004887476726301303
2021-06-17,80-89,172.0,0.00028014808758211027
2021-06-17,90+,58.0,0.0006030234347383086
2021-06-18,12-19,1999.0,0.0025955578177058853
2021-06-18,20-29,4550.0,0.00457343427723656
2021-06-18,30-39,13901.0,0.012109117073672144
2021-06-18,40-49,25754.0,0.01710211063712235
2021-06-18,50-59,3780.0,0.0023511483618156087
2021-06-18,60-69,1082.0,0.0009049796463219101
2021-06-18,70-79,470.0,0.00047559297336679347
2021-06-18,80-89,183.0,0.0002980645350437568
2021-06-18,90+,56.0,0.0005822295231956083
2021-06-19,12-19,2384.0,0.003095452645027929
2021-06-19,20-29,5344.0,0.005371523687374105
2021-06-19,30-39,16602.0,0.014461949619243573
2021-06-19,40-49,26053.0,0.017300663525236803
2021-06-19,50-59,4137.0,0.00257320126265375
2021-06-19,60-69,1155.0,0.0009660364986153478
2021-06-19,70-79,418.0,0.00042297417631344616
2021-06-19,80-89,115.0,0.00018730831437175976
2021-06-19,90+,20.0,0.00020793911542700297
2021-06-20,12-19,2756.0,0.003578467906752086
2021-06-20,20-29,5888.0,0.005918325499861289
2021-06-20,30-39,17969.0,0.015652738989771584
2021-06-20,40-49,21037.0,0.013969756211584333
2021-06-20,50-59,3643.0,0.002265934783622821
2021-06-20,60-69,951.0,0.000795411870288481
2021-06-20,70-79,386.0,0.00039059337812677084
2021-06-20,80-89,107.0,0.00017427817076328954
2021-06-20,90+,17.0,0.00017674824811295253
2021-06-21,12-19,4696.0,0.0060974184652060216
2021-06-21,20-29,11423.0,0.01148183291184027
2021-06-21,30-39,23464.0,0.020439416086370996
2021-06-21,40-49,30451.0,0.02022118393302061
2021-06-21,50-59,5557.0,0.0034564368906373913
2021-06-21,60-69,1693.0,0.0014160171360656135
2021-06-21,70-79,651.0,0.0006587468631101758
2021-06-21,80-89,189.0,0.0003078371427501095
2021-06-21,90+,57.0,0.0005926264789669585
2021-06-22,12-19,6834.0,0.00887345779199701
2021-06-22,20-29,15653.0,0.015733619064084367
2021-06-22,30-39,23390.0,0.0203749549207389
2021-06-22,40-49,26088.0,0.017323905502106385
2021-06-22,50-59,4935.0,0.003069554805703712
2021-06-22,60-69,1391.0,0.0011634257745228992
2021-06-22,70-79,626.0,0.0006334493645268356
2021-06-22,80-89,173.0,0.00028177685553316907
2021-06-22,90+,49.0,0.0005094508327961573
2021-06-23,12-19,8130.0,0.01055622063929407
2021-06-23,20-29,17831.0,0.017922836614814308
2021-06-23,30-39,22146.0,0.019291310460653428
2021-06-23,40-49,21887.0,0.014534204221274246
2021-06-23,50-59,4296.0,0.0026720987731110733
2021-06-23,60-69,1356.0,0.001134151941231525
2021-06-23,70-79,623.0,0.0006304136646968347
2021-06-23,80-89,178.0,0.00028992069528846297
2021-06-23,90+,53.0,0.0005510386558815578
2021-06-24,12-19,9994.0,0.012976490660406511
2021-06-24,20-29,20585.0,0.02069102079053068
2021-06-24,30-39,21716.0,0.01891673882252099
2021-06-24,40-49,19088.0,0.012675510128189463
2021-06-24,50-59,4478.0,0.002785302212754047
2021-06-24,60-69,1452.0,0.0012144458839735799
2021-06-24,70-79,698.0,0.000706306160446855
2021-06-24,80-89,196.0,0.000319238518407521
2021-06-24,90+,60.0,0.0006238173462810089
2021-06-25,12-19,11172.0,0.014506038989199674
2021-06-25,20-29,23542.0,0.02366325049553914
2021-06-25,30-39,21852.0,0.019035207991790783
2021-06-25,40-49,15675.0,0.01040908535516397
2021-06-25,50-59,3953.0,0.0024587538291685456
2021-06-25,60-69,1229.0,0.0010279297461456816
2021-06-25,70-79,545.0,0.0005514854691168138
2021-06-25,80-89,189.0,0.0003078371427501095
2021-06-25,90+,52.0,0.0005406417001102077
2021-06-26,12-19,12190.0,0.015827838818326535
2021-06-26,20-29,22434.0,0.022549543862752743
2021-06-26,30-39,22917.0,0.019962926118793217
2021-06-26,40-49,14518.0,0.009640772005503699
2021-06-26,50-59,3825.0,0.002379138223265795
2021-06-26,60-69,1158.0,0.000968545684326037
2021-06-26,70-79,483.0,0.0004887476726301303
2021-06-26,80-89,118.0,0.0001921946182249361
2021-06-26,90+,26.0,0.0002703208500551039
2021-06-27,12-19,12063.0,0.015662938446716405
2021-06-27,20-29,19506.0,0.019606463519071724
2021-06-27,30-39,20026.0,0.01744458517497722
2021-06-27,40-49,13125.0,0.008715741326094232
2021-06-27,50-59,3374.0,0.0020986176118428213
2021-06-27,60-69,1030.0,0.0008614870940032971
2021-06-27,70-79,377.0,0.0003814862786367684
2021-06-27,80-89,111.0,0.00018079324256752466
2021-06-27,90+,22.0,0.00022873302696970328
2021-06-28,12-19,16254.0,0.021104650709850653
2021-06-28,20-29,29756.0,0.0299092550227365
2021-06-28,30-39,15754.0,0.013723259504973093
2021-06-28,40-49,7225.0,0.004797808082364253
2021-06-28,50-59,3281.0,0.0020407718981791043
2021-06-28,60-69,1125.0,0.0009409446415084555
2021-06-28,70-79,509.0,0.000515057071156804
2021-06-28,80-89,181.0,0.00029480699914163927
2021-06-28,90+,40.0,0.000415878230854006
2021-06-29,12-19,14589.0,0.01894276788519818
2021-06-29,20-29,26580.0,0.026716897382186324
2021-06-29,30-39,8544.0,0.007442651340008258
2021-06-29,40-49,4195.0,0.0027857169419402135
2021-06-29,50-59,2096.0,0.001303705546657544
2021-06-29,60-69,782.0,0.0006540610752529887
2021-06-29,70-79,317.0,0.0003207722820367522
2021-06-29,80-89,134.0,0.00021825490544187661
2021-06-29,90+,44.0,0.00045746605393940656
2021-06-30,12-19,15277.0,0.01983608643376329
2021-06-30,20-29,26510.0,0.02664653685484422
2021-06-30,30-39,7255.0,0.00631980752244381
2021-06-30,40-49,4024.0,0.002672163283520243
2021-06-30,50-59,2096.0,0.001303705546657544
2021-06-30,60-69,753.0,0.0006298056133829929
2021-06-30,70-79,357.0,0.00036124827977009635
2021-06-30,80-89,111.0,0.00018079324256752466
2021-06-30,90+,35.0,0.0003638934519972552
2021-07-01,12-19,14734.0,0.019131039963020766
2021-07-01,20-29,25333.0,0.025463474845106325
2021-07-01,30-39,6126.0,0.005336339198137943
2021-07-01,40-49,3749.0,0.002489547750973507
2021-07-01,50-59,1998.0,0.0012427498483882505
2021-07-01,60-69,745.0,0.0006231144514878217
2021-07-01,70-79,345.0,0.0003491054804500931
2021-07-01,80-89,112.0,0.0001824220105185834
2021-07-01,90+,39.0,0.00040548127508265583
2021-07-02,12-19,13423.0,0.01742880069387999
2021-07-02,20-29,23130.0,0.023249128534611346
2021-07-02,30-39,5391.0,0.004696083025981334
