location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_recovered_age_0,new_recovered_age_1,new_recovered_age_2,new_recovered_age_3,new_recovered_age_4,new_recovered_age_5,new_recovered_age_6,new_recovered_age_7,new_recovered_age_8,new_recovered_age_9,cumulative_recovered_age_0,cumulative_recovered_age_1,cumulative_recovered_age_2,cumulative_recovered_age_3,cumulative_recovered_age_4,cumulative_recovered_age_5,cumulative_recovered_age_6,cumulative_recovered_age_7,cumulative_recovered_age_8,cumulative_recovered_age_9,new_tested_age_0,new_tested_age_1,new_tested_age_2,new_tested_age_3,new_tested_age_4,new_tested_age_5,new_tested_age_6,new_tested_age_7,new_tested_age_8,new_tested_age_9,cumulative_tested_age_0,cumulative_tested_age_1,cumulative_tested_age_2,cumulative_tested_age_3,cumulative_tested_age_4,cumulative_tested_age_5,cumulative_tested_age_6,cumulative_tested_age_7,cumulative_tested_age_8,cumulative_tested_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,new_intensive_care_patients_age_9,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_recovered_male,new_recovered_female,cumulative_recovered_male,cumulative_recovered_female,new_tested_male,new_tested_female,cumulative_tested_male,cumulative_tested_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,new_intensive_care_patients_male,new_intensive_care_patients_female,cumulative_intensive_care_patients_male,cumulative_intensive_care_patients_female,population,population_male,population_female,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BR_RJ,2022-04-15,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,0,0,,,2117270,73128,,,0,99334,0,38256,3802,14015696,8858,12314315,12660,26330011,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,49,71,512,1614,3467,5979,8547,8429,5722,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1303,794,3222,8980,15003,19423,20587,17018,9982,3022,,,,,,,,0,,,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,1,18998,17374,,,,,,,,,0,0,53097,46219,,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-32,24,-10,-44,-54,16,,,,,,,,,,,,,,,,,21.920635,19.531746,24.5,4.7625,15.238095,66.572556
BR_RJ,2022-04-16,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,0,0,,,2117270,73128,,,,,,,776,14016472,1910,12316225,2686,26332697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-3,49,-2,-8,10,4,,,,,,,,,,,,,,,,,21.333333,17.81746,24.674603,0.254,16.261905,72.938419
BR_RJ,2022-04-17,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,0,0,,,2117270,73128,,,0,99334,0,38256,982,14017454,1787,12318012,2769,26335466,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,49,71,512,1614,3467,5979,8548,8429,5722,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1303,794,3222,8980,15003,19423,20587,17018,9982,3022,,,,,,,0,,,,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,1,18998,17375,,,,,,,,,0,0,53097,46219,,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-18,41,-19,0,19,1,,,,,,,,,,,,,,,,,22.015873,18.674603,24.785714,0.0,16.674603,71.884488
BR_RJ,2022-04-18,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,1737,18,,,2119007,73146,,,,,,,163,14017617,558,12318570,721,26336187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-12,37,-13,4,32,2,,,,,,,,,,,,,,,,,21.888889,17.912698,25.428571,0.0,16.960317,73.742712
BR_RJ,2022-04-19,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,1196,30,,,2120203,73176,,,1,99335,0,38256,77216,14094833,30409,12348979,107625,26443812,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,49,71,512,1614,3467,5979,8548,8429,5722,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1303,794,3222,8980,15003,19423,20588,17018,9982,3022,,,,,,,0,,,,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,0,18998,17375,,,,,,,,,0,1,53097,46220,,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-11,33,-4,2,26,2,,,,,,,,,,,,,,,,,23.935185,19.5,27.333333,0.0,18.12037,70.279511
BR_RJ,2022-04-20,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,9377,20,,,2129580,73196,,,9,99344,0,38256,4246,14099079,10574,12359553,14820,26458632,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,49,71,512,1614,3467,5980,8548,8429,5722,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,2,1,1,1,1303,794,3222,8980,15004,19426,20590,17019,9983,3023,,,,,0,0,0,0,0,0,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,1,18998,17376,,,,,,,,,5,4,53102,46224,0,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-2,47,2,1,14,2,,,,,,,,,,,,,,,,,23.674603,20.055556,26.269841,0.0,19.119048,75.737661
BR_RJ,2022-04-21,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,0,0,,,2129580,73196,,,0,99344,0,38256,5794,14104873,13648,12373201,19442,26478074,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,49,71,513,1614,3467,5980,8548,8429,5722,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1303,794,3222,8980,15004,19426,20590,17019,9983,3023,,,0,,,,,,,,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,1,18998,17377,,,,,,,,,0,0,53102,46224,,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-26,16,36,-36,-48,13,,,,,,,,,,,,,,,,,23.793651,19.873016,26.531746,0.0,18.412698,72.030843
BR_RJ,2022-04-22,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,2283,11,,,2131863,73207,,,1,99345,0,38256,0,14104873,0,12373201,0,26478074,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,49,71,513,1614,3468,5980,8548,8429,5722,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1303,794,3222,8980,15004,19426,20590,17019,9984,3023,,,,,0,,,,0,,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,1,18998,17378,,,,,,,,,1,0,53103,46224,0,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-5,43,43,-15,-15,8,,,,,,,,,,,,,,,,,25.222222,20.642857,29.111111,0.0,19.984127,72.947419
BR_RJ,2022-04-23,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,0,0,,,2131863,73207,,,,,,,6702,14111575,16975,12390176,23677,26501751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-16,21,37,-7,-7,4,,,,,,,,,,,,,,,,,29.087302,22.587302,34.269841,0.0,17.642857,50.657871
BR_RJ,2022-04-24,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,0,0,,,2131863,73207,,,,,,,0,14111575,0,12390176,0,26501751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-13,33,7,7,17,1,,,,,,,,,,,,,,,,,25.555556,22.460317,29.031746,0.0,19.761905,70.419849
BR_RJ,2022-04-25,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,1306,26,,,2133169,73233,,,3,99348,0,38256,0,14111575,0,12390176,0,26501751,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,49,71,513,1614,3468,5980,8548,8429,5722,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,0,1303,794,3222,8980,15004,19426,20591,17020,9985,3023,,,,,,,0,0,0,,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,0,18998,17378,,,,,,,,,1,2,53104,46226,0,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-13,42,-10,6,33,2,,,,,,,,,,,,,,,,,24.611111,21.984127,26.722222,0.0,18.992063,71.428577
BR_RJ,2022-04-26,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,2102,21,,,2135271,73254,,,9,99357,0,38256,0,14111575,0,12390176,0,26501751,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,49,71,513,1614,3468,5980,8548,8429,5723,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,3,1,3,0,1303,794,3222,8980,15006,19426,20594,17021,9988,3023,,,,,0,,0,0,0,,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,1,0,18999,17378,,,,,,,,,6,3,53110,46229,0,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-15,33,-6,3,28,3,,,,,,,,,,,,,,,,,25.198413,21.047619,28.785714,0.0,20.460317,75.411779
BR_RJ,2022-04-27,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,2372,124,,,2137643,73378,,,3,99360,0,38256,9008,14120583,24837,12415013,33845,26535596,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,49,71,513,1614,3468,5980,8548,8429,5723,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,0,0,0,1303,794,3222,8980,15006,19428,20595,17021,9988,3023,,,,,,0,0,,,,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,0,18999,17378,,,,,,,,,1,2,53111,46231,0,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-13,39,-8,2,28,2,,,,,,,,,,,,,,,,,26.31746,22.5,30.31746,0.0,21.02381,72.940736
BR_RJ,2022-04-28,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,1796,5,,,2139439,73383,,,1,99361,0,38256,4268,14124851,11036,12426049,15304,26550900,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,49,71,513,1614,3468,5980,8548,8430,5723,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1303,794,3222,8980,15006,19428,20595,17022,9988,3023,,,,,,,,0,,,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,1,0,19000,17378,,,,,,,,,0,1,53111,46232,0,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-13,38,0,2,31,2,,,,,,,,,,,,,,,,,27.380952,22.0,31.539683,0.0,20.111111,65.006901
BR_RJ,2022-04-29,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,1053,54,,,2140492,73437,,,,,,,3932,14128783,10565,12436614,14497,26565397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-1,48,1,7,34,2,,,,,,,,,,,,,,,,,26.492063,22.912698,30.714286,0.0,21.18254,72.794336
BR_RJ,2022-04-30,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,0,0,,,2140492,73437,,,3,99364,0,38256,0,14128783,0,12436614,0,26565397,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,49,71,513,1614,3468,5980,8548,8431,5723,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,0,1303,794,3222,8980,15006,19428,20596,17023,9989,3023,,,,,,,0,0,0,,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,1,19000,17379,,,,,,,,,2,1,53113,46233,0,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-18,30,-33,-12,14,6,,,,,,,,,,,,,,,,,22.706349,21.198413,25.666667,25.654,20.690476,88.532494
BR_RJ,2022-05-01,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,0,0,,,2140492,73437,,,10,99374,0,38256,0,14128783,0,12436614,0,26565397,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,49,71,513,1614,3468,5980,8548,8431,5723,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,2,3,1,1,0,1303,794,3222,8981,15008,19430,20599,17024,9990,3023,,,,0,0,0,0,0,0,,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,0,19000,17379,,,,,,,,,8,2,53121,46235,0,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-7,45,-4,4,19,3,,,,,,,,,,,,,,,,,25.0,19.809524,29.587302,3.011714,20.396825,75.773089
BR_RJ,2022-05-02,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,2337,33,,,2142829,73470,,,,,,,6854,14135637,19461,12456075,26315,26591712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-9,50,-12,5,31,2,,,,,,,,,,,,,,,,,25.626984,21.142857,29.015873,0.0,21.031746,76.006393
BR_RJ,2022-05-03,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,1482,10,,,2144311,73480,,,1,99375,0,38256,0,14135637,0,12456075,0,26591712,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,49,71,513,1614,3468,5980,8548,8431,5723,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1303,794,3222,8981,15008,19431,20599,17024,9990,3023,,,,,,0,,,,,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,0,19000,17379,,,,,,,,,1,0,53122,46235,0,,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-10,41,-6,4,26,2,,,,,,,,,,,,,,,,,26.865079,21.753968,31.587302,0.0,20.515873,68.465244
BR_RJ,2022-05-04,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,1622,0,,,2145933,73480,,,3,99378,0,38256,31940,14167577,39972,12496047,71912,26663624,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,49,71,513,1614,3468,5980,8548,8431,5723,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,1,0,1303,794,3222,8981,15008,19433,20599,17024,9991,3023,,,,,,0,,,0,,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,0,19000,17379,,,,,,,,,1,2,53123,46237,0,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-8,43,-17,3,27,2,,,,,,,,,,,,,,,,,26.642857,21.825397,32.174603,0.0,21.015873,71.341469
BR_RJ,2022-05-05,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,3206,0,,,2149139,73480,,,6,99384,0,38256,0,14167577,0,12496047,0,26663624,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,49,71,513,1614,3468,5980,8548,8431,5723,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,1,1,1,1303,794,3222,8982,15008,19434,20600,17025,9992,3024,,,,0,,0,0,0,0,0,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,0,19000,17379,,,,,,,,,3,3,53126,46240,0,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-5,53,-6,4,32,1,,,,,,,,,,,,,,,,,24.68254,21.31746,28.674603,2.5908,19.007937,70.872001
BR_RJ,2022-05-06,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,1148,63,,,2150287,73543,,,10,99394,0,38256,8063,14175640,20798,12516845,28861,26692485,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,49,71,513,1614,3468,5980,8548,8431,5723,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,3,2,2,1,1303,794,3222,8982,15008,19436,20603,17027,9994,3025,,,,,,0,0,0,0,0,432,285,1103,3169,5350,7131,8019,6969,4410,1388,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,,,0,0,19000,17379,,,,,,,,,6,4,53132,46244,0,0,20766,17484,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,9,62,-3,9,35,1,,,,,,,,,,,,,,,,,22.873016,20.825397,25.746032,0.508,16.968254,69.679699
