id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta,t_alpha_delta
9141,61.0,1.2813626488852747,-2.8544410880940196,-0.3976655822955121,0.002311319453882212,1.0291479614266144,0.2106429370697945,3.0,12.0
9142,62.0,1.4646801891486079,-5.638712596468911,-1.7082006130456695,0.003113714830682837,1.4776632623361952,0.33448714454372425,6.0,20.0
9143,55.0,1.4448669451269462,-5.7975140445235045,-7.629674608323658,0.002390458178931135,1.2883983739488014,0.3101861419297055,7.0,10.0
9144,34.0,1.2169060814648471,-2.1598803828970428,-1.0127390637248457,0.003721714912742135,1.3939780520337712,0.17768295238736345,7.0,29.0
9145,57.0,1.4949944280983996,-6.757068553313104,-7.978845770108617,0.0031707581518766155,1.4217634643011607,0.31854480641374916,6.0,13.0
9146,37.0,1.6477476382783418,-5.630298707816356,-7.542667449049073,0.002819424381709788,1.4163393681242769,0.3846874348111194,6.0,8.0
9147,55.0,1.2038273218708737,-8.203573553640245,-4.050900038643418,0.00395360827991315,1.0072125040998854,0.19676252876879374,7.0,9.0
9148,40.0,1.6232640301052106,-4.161258430597103,-0.06287938575804009,0.003215209380340816,1.113056670453811,0.37490812930904044,6.0,30.0
9149,55.0,1.240803513691215,0.709913102557727,-6.586196443944144,0.004289306563454034,1.2922139116247058,0.23374241605937648,6.0,29.0
9150,41.0,1.5673486973272615,-2.670610073755193,-0.9798079808405513,0.0028852822408075773,1.211858597496764,0.35789298602105396,6.0,37.0
9151,58.0,1.2832978906677919,1.51358588179631,-1.8929145806459127,0.0020702172616747583,1.0814791168676001,0.19257838738256208,4.0,32.0
9152,50.0,1.7106755931900084,-2.3968873715659913,-1.9728302511771414,0.002832430121086518,1.2512095258894518,0.3990478242782687,6.0,23.0
9153,63.0,1.5558913232883695,-4.866467936229007,-3.53354861080318,0.003357153384109859,1.170220410149353,0.38259577870851746,7.0,0.0
9154,49.0,1.3681256666063537,-6.339801321079126,-5.11432550457762,0.0031029341246854697,1.2662846315215301,0.2795403460975797,6.0,39.0
9155,54.0,1.288038033689046,0.5857215982590274,-5.890935315654928,0.0032121743783330055,1.412260831313671,0.23468095366475095,6.0,17.0
9156,59.0,1.5119569160037125,-0.5461330647520071,-5.283319119188411,0.0024225855826796646,1.1086883447240976,0.33945491423519053,6.0,0.0
9157,57.0,1.1280009998069516,0.09581247405440532,-1.7101435700702587,0.002298094096960737,1.1201930094418366,0.11250016944234341,4.0,25.0
9158,49.0,1.5606576869644502,-4.568985860937075,-2.543694871383236,0.0035306442432033484,1.204987472678186,0.3593627839973803,7.0,29.0
9159,61.0,1.3099549400562542,-1.926138852357659,-3.716153015241137,0.002880098482900983,1.2160782272571826,0.22427943027339273,4.0,28.0
9160,49.0,1.3517028401693083,-2.2775471780054346,-7.397099716088176,0.0033463396765343726,1.1091113113934383,0.27806917353832955,6.0,4.0
9161,52.0,1.1468244457191974,-0.31225898075810776,-5.170643585932772,0.003128428481027693,1.2732364586972715,0.10614315766702494,6.0,6.0
9162,61.0,1.1218907259092703,-6.180926929555132,-1.9429136588745712,0.0033073307514811705,1.3393954703812028,0.12340981665678433,5.0,0.0
9163,57.0,1.3125144667774598,-1.749025268696247,-3.072364343497507,0.0033057024188926764,1.3548111844991375,0.2502613428108641,7.0,37.0
9164,62.0,1.1975990392999751,1.1806226221204805,-7.068026521416465,0.002709720633562961,1.2269880172849006,0.1811145863932026,7.0,23.0
9165,55.0,1.5748846442791655,-0.9281660859189399,0.39917762946251845,0.0026117973655796407,1.2500464954514783,0.34628750073669007,6.0,31.0
