id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
6020,24.0,2.5312807060693476,0.8432930519771547,1.532732035616054,0.0016727193157322785,1.056239019334028,0.33297785898350457,4.0
6021,45.0,2.266725935565698,0.6701733754178647,-8.144772504808854,0.003968025023230473,1.315288059077977,0.3044759599894534,2.0
6022,30.0,2.416731584088772,0.13259817445963354,-1.587029280029428,0.002687674653346926,1.4063508821821955,0.35939818847868343,3.0
6023,23.0,1.9641458261701912,-8.331868373908433,-2.710118603868798,0.0064671598100903786,1.1275691733153386,0.24194613101046863,6.0
6024,26.0,1.7680159282706152,-1.6723304372889185,-3.845628477246401,0.005109263392964438,1.1509367686222256,0.15927910501476375,4.0
6025,58.0,2.0887943491481655,-1.0260591159228611,-5.468381008342181,0.0027724084499532314,1.4312179447331606,0.23738720203767383,0.0
6026,38.0,2.438118398556953,-3.0283803809091867,-6.4384361572142375,0.00643427439313883,1.0150077217591724,0.3486184382982913,5.0
6027,33.0,2.4510158686124206,-1.4209349478439637,-2.3176262474618223,0.007899548731819316,1.235901012866747,0.3620457879410861,5.0
6028,43.0,2.0673452818384246,-2.1002247874255917,-2.2507122531448336,0.004745497264806413,1.0968960536182468,0.2627899441877101,3.0
6029,19.0,2.13063172791904,-1.0049188480502778,-2.274740316344971,0.004286019112559629,1.4352236154225313,0.25912757899977806,6.0
