id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
6553,61.0,2.334270447225562,-0.26711434379824284,-4.13978731599782,0.003183512246639773,1.2116876792751272,0.3475262113721178,0.0
6554,8.0,1.7078542809496264,-6.808291186741617,-1.4455802029621292,0.004500252239204042,1.241704045140756,0.14478138359448206,7.0
6555,44.0,2.46083593443295,-8.945533344842419,0.9037134324666989,0.006465505053914663,1.3425016161384145,0.352125526994264,4.0
6556,37.0,2.4742555697483737,-3.966661071438873,-0.8565248844802741,0.005009182432321606,1.1830374158319377,0.35578004229949306,4.0
6557,46.0,2.459568515212947,-0.30263600920869405,-2.882757455444226,0.006391370349460642,1.065826678110881,0.3596298072409358,3.0
6558,37.0,2.409334524432447,1.582449075493261,1.1455853007938372,0.005521886798048216,1.3858489935688962,0.33637364950966053,4.0
6559,38.0,2.415431588918226,-0.6396765599528378,-7.923113916122778,0.0019449090033331312,1.140645960213048,0.33262506956656424,2.0
6560,27.0,2.6197720445198223,-3.5131039758679186,-0.9793349904497468,0.006137499640450891,1.1698021100594764,0.39962916468877197,6.0
6561,34.0,2.363276560922252,-0.22140012623244232,0.044535058374937875,0.006096716676472063,1.2898978190754027,0.3345925666484325,5.0
6562,14.0,2.5772377955990278,-7.34973888557338,-4.266669515628948,0.0023482687558367505,1.2149182049033167,0.38250652167310223,6.0
6563,28.0,2.383970287048565,1.2061861542127965,-6.0497498899241915,0.0021022141416885158,1.2368049220992345,0.3052877594133918,4.0
6564,17.0,2.3117716234935592,-0.37638894959395797,-9.123259283692132,0.0027824956619045965,1.4871413199130112,0.3180727612543199,6.0
6565,20.0,1.782021442499193,-1.4441341501148939,-4.464770289641359,0.003855892797905093,1.4207700046819425,0.13256848549068825,5.0
6566,37.0,2.017443968974002,1.2242581664273917,-4.767067936568904,0.002529185866826911,1.2935170996765004,0.24751270684610482,2.0
6567,55.0,2.602290852479098,-0.39483780259254897,0.27169241580975534,0.0037797094283960617,1.2548776278604759,0.3810905556510835,2.0
6568,27.0,1.8355321294470905,-1.9948012607562595,-2.0301427207132026,0.0067633978588577705,1.0789459548183251,0.15369754912093053,6.0
6569,30.0,1.7637274598679795,-4.876025169034958,-1.5519653888197336,0.01328140713354884,1.326471780324712,0.16030652587209931,6.0
6570,58.0,2.3190370179274837,-7.689209105017263,0.37210832250749526,0.008471139105539482,1.2079223734163993,0.3296368463517673,2.0
6571,15.0,2.2402288627467972,-3.4221216852458474,-0.20633620835728356,0.0017131685918530864,1.1944549937150033,0.2520268575485778,6.0
6572,20.0,1.964854916374768,-6.608840571107131,2.02779462196801,0.003209806727235683,1.0642883034257389,0.21037279003925247,6.0
6573,21.0,2.442737742887644,-2.279047636949021,-0.4807605147605247,0.005769113094521055,1.0329886371599244,0.3692532094342212,7.0
6574,26.0,1.7624229632155763,0.11756695691646057,2.111743736094726,0.00638050173834161,1.469457579990909,0.17048553810640613,5.0
6575,38.0,2.4398315139392373,-6.181104849257435,-3.8242158897115104,0.0030075489993728528,1.3637044063274535,0.3012866304895277,4.0
6576,38.0,1.7746753682412106,-0.660432919690115,-5.757773979167915,0.008685799644237433,1.0579450748848958,0.15881312127970285,4.0
