id,Delta,R0,i0_q,r0_q,start_week_delta,t_alpha_delta
9118,56.0,1.755628240429166,0.009062120740249617,0.3878461363965583,4.0,38.0
9119,47.0,1.6786083997117542,0.013487799604650857,0.3477346341627258,3.0,23.0
9120,57.0,1.5620299981377253,0.015554660266806037,0.3197731686683777,3.0,17.0
9121,63.0,1.5874295152983275,0.012885353045822183,0.3286637066001453,2.0,16.0
9122,52.0,1.5667191044409443,0.014604263529701242,0.35451376731222317,5.0,38.0
9123,60.0,1.6908833258570732,0.016249876848673447,0.3633425726489431,3.0,35.0
9124,51.0,1.714143671935706,0.011018388178712545,0.3668155879524947,4.0,36.0
9125,51.0,1.6837571319882996,0.013755480872219769,0.38729560446285904,6.0,42.0
9126,44.0,1.8442244176761806,0.009925724143607512,0.39741432751600975,3.0,40.0
9127,44.0,1.6038808393916524,0.012816393935497723,0.3263589292120468,4.0,38.0
9128,56.0,1.5980718506055445,0.015138485541407311,0.3804402899844233,5.0,31.0
9129,44.0,1.6433842778266459,0.013003492611454118,0.34955523853519793,5.0,40.0
9130,61.0,1.7852924002385484,0.01346364828832166,0.3845881903432643,4.0,40.0
9131,52.0,1.6329103417051192,0.01347938795815021,0.35648708515646593,4.0,35.0
9132,53.0,1.57230422620454,0.017029208611301846,0.3713807627933139,5.0,35.0
9133,63.0,1.8397957915106575,0.010736149466181165,0.39629895428573864,2.0,41.0
9134,46.0,1.6146671202995133,0.012754478670360397,0.34509441588563655,5.0,38.0
9135,53.0,1.6959091794025178,0.01282162879699202,0.3724887616356788,4.0,37.0
9136,58.0,1.744287905177557,0.013891095407169126,0.3792172699058294,3.0,39.0
9137,56.0,1.4922129036980456,0.01637126883950189,0.3073916788392089,4.0,33.0
9138,53.0,1.8820388639106853,0.011954705368072423,0.386601598408427,3.0,28.0
9139,52.0,1.6259921346430104,0.015819852404818636,0.3602908294453643,5.0,32.0
9140,47.0,1.759414388316882,0.013810359344577439,0.3865572912293645,4.0,31.0
9141,53.0,1.7620740276482445,0.015298831084524286,0.36181881067009714,3.0,29.0
9142,60.0,1.569987915542471,0.013506401476028615,0.31371369489887396,4.0,41.0
9143,60.0,1.7638394663809838,0.015769507753827426,0.3761671405384108,3.0,32.0
9144,60.0,1.7203634280668798,0.012159596926989173,0.3841745176151305,4.0,30.0
9145,41.0,1.6486635721860043,0.014993598302711436,0.3412453779918206,5.0,35.0
9146,63.0,1.8828834087966981,0.011386817145531037,0.3910930951853556,2.0,41.0
9147,47.0,1.650056790217227,0.01209012835316472,0.37465865443634194,4.0,29.0
9148,47.0,1.5865384156580034,0.015003446067076473,0.3248480459067963,5.0,33.0
9149,42.0,1.672668011833072,0.013536762732960932,0.34902242733968963,5.0,42.0
9150,57.0,1.703059362969424,0.012326558249891928,0.3609398863022575,3.0,24.0
9151,59.0,1.6074819575184545,0.011278111049505019,0.37737303175096404,5.0,29.0
9152,62.0,1.6865122029237325,0.01454301310459587,0.36180587496489736,4.0,38.0
9153,53.0,1.7399187696794356,0.013666101701138224,0.3653496871941476,4.0,38.0
9154,54.0,1.816970141958299,0.012964877714448873,0.39148944925604656,3.0,20.0
9155,60.0,1.6102613480030707,0.013236141473532062,0.3444303551744668,2.0,22.0
9156,59.0,1.7139135756820605,0.014081647699016552,0.3957937749572744,2.0,16.0
9157,55.0,1.6818550743682472,0.010702599589072296,0.3707752882806582,4.0,36.0
9158,56.0,1.6068395813122733,0.011825154121597082,0.3663472484934943,5.0,31.0
9159,57.0,1.8738095687963525,0.012448513156201393,0.39908566848477356,4.0,41.0
9160,63.0,1.747894677830135,0.013234834681988755,0.37673912285534095,3.0,38.0
9161,58.0,1.6427290077083847,0.01054536040549791,0.3457128529477594,3.0,34.0
9162,54.0,1.7310816756609195,0.016103105991841858,0.3868923065924448,6.0,42.0
9163,36.0,1.6926201583149156,0.016771182087248256,0.3738215422303576,6.0,40.0
9164,59.0,1.6835827943187094,0.014444470134404202,0.38310790174704284,5.0,41.0
9165,42.0,1.750734407392622,0.015322220893822668,0.375247208533508,4.0,36.0
9166,53.0,1.579259351652067,0.013241380936973683,0.3474132323784582,5.0,32.0
9167,46.0,1.589808511779817,0.014476141137045546,0.3236149494064996,5.0,37.0
9168,56.0,1.7846535035289526,0.00979464510326086,0.3633106536690591,2.0,31.0
9169,57.0,1.7213547450876936,0.011930178195018439,0.3721711676683783,5.0,38.0
9170,41.0,1.7924126244412355,0.012275505980884071,0.39659057359207356,6.0,42.0
9171,55.0,1.5978203773741584,0.01902123996675102,0.3655794034638637,4.0,26.0
9172,54.0,1.622971177017783,0.015043246792177794,0.38968686372622463,5.0,37.0
9173,34.0,1.7960218556329002,0.012984376327625648,0.38052219485036737,6.0,41.0
9174,53.0,1.8417598560394979,0.014774391979357175,0.393709497198562,4.0,24.0
9175,55.0,1.793355804370832,0.010914680498413295,0.37821093706914527,3.0,38.0
9176,47.0,1.5766020651172004,0.012613418186053509,0.3352387331166963,5.0,37.0
9177,60.0,1.6517614690881801,0.013377391857986209,0.37636743735826433,4.0,39.0
9178,54.0,1.7540101366774163,0.008914002420218736,0.3679030801993881,3.0,41.0
9179,52.0,1.7350413109426062,0.012548608440413717,0.3825058490347031,3.0,35.0
9180,53.0,1.7735387272242644,0.01384863846288601,0.37843571127226844,5.0,39.0
9181,53.0,1.5592455576643622,0.014595873745505956,0.374500098871598,6.0,37.0
9182,59.0,1.8892156143577523,0.012698753220796843,0.3931939717567099,4.0,36.0
9183,57.0,1.728923944049116,0.009876330054471314,0.37067919327837273,4.0,41.0
9184,54.0,1.580184410831471,0.017724642314802468,0.3848880652020865,5.0,30.0
9185,54.0,1.6744052582530993,0.01637559588269931,0.35313876512566594,4.0,35.0
9186,63.0,1.6997232091760188,0.013461531494253748,0.34659009862879575,2.0,31.0
9187,46.0,1.7895652029836366,0.012220349727038032,0.37838930377889984,4.0,42.0
9188,57.0,1.7919045257707618,0.014577393048018847,0.38270816318048584,2.0,28.0
9189,62.0,1.6742926452909352,0.012626666208474753,0.3800903825474742,3.0,21.0
9190,47.0,1.4565261185611553,0.019770792015511712,0.27473100736196326,5.0,38.0
9191,44.0,1.5029740530546507,0.013114060657001903,0.3020611189653393,5.0,38.0
9192,57.0,1.66767649130364,0.01344039778509213,0.33949393914996906,4.0,32.0
9193,54.0,1.5638360420711008,0.01571855003015153,0.3654650778286064,5.0,30.0
9194,59.0,1.542625800391548,0.014045555734200953,0.3675447103261394,4.0,27.0
9195,55.0,1.6613668975868603,0.017279187880384073,0.36847645855467887,4.0,33.0
9196,44.0,1.6746622178795973,0.016271472256292704,0.3702668033624479,5.0,30.0
9197,53.0,1.8797409943160022,0.012898315409104612,0.38952467696293996,2.0,29.0
9198,54.0,1.6431664408192965,0.011622943629863535,0.3432482661344986,4.0,35.0
9199,50.0,1.7453549780483728,0.011692068717598545,0.37917955617911436,5.0,31.0
9200,38.0,1.6822888522264678,0.011503227999796972,0.34234429026319935,5.0,41.0
9201,42.0,1.8453471430606316,0.013747818118737069,0.39775548917395126,6.0,40.0
9202,47.0,1.4860158390550842,0.01739623348156149,0.33999566077843496,6.0,38.0
9203,41.0,1.6731212734837406,0.011475587935662586,0.36661141965986266,5.0,40.0
9204,55.0,1.8917082371246674,0.012143713822635115,0.39544266950373863,3.0,39.0
9205,54.0,1.687488544327828,0.01588450873220832,0.37231345739899385,4.0,32.0
9206,53.0,1.6245582717217208,0.012045557114296498,0.36292966171444624,4.0,32.0
9207,57.0,1.8194804342380724,0.010940849323801176,0.38930548666575154,4.0,38.0
9208,61.0,1.734839868926623,0.01722977306419498,0.37176434130995056,4.0,33.0
9209,43.0,1.6090362945129928,0.01703786668359134,0.34473922651714295,5.0,35.0
9210,45.0,1.8342722789925363,0.012076559981874522,0.38040302624997485,3.0,42.0
9211,49.0,1.7060368901765326,0.016091679466283874,0.36997671931262627,4.0,31.0
9212,36.0,1.6077010142568755,0.011916517664198774,0.3424047271603139,5.0,36.0
9213,56.0,1.676969531636725,0.011920914305090867,0.36171182409825225,5.0,40.0
9214,61.0,1.5896008959570191,0.018142137259150218,0.35183215708809146,3.0,22.0
9215,39.0,1.6124545193006754,0.015277452242708036,0.318828330696193,5.0,37.0
9216,62.0,1.6374903555782927,0.014921773800953818,0.37043630143455675,3.0,27.0
9217,56.0,1.582818719040952,0.014280652489430896,0.35838712860575545,5.0,32.0
9218,61.0,1.802457992452445,0.01226984546728675,0.36687701024901215,4.0,35.0
9219,59.0,1.7571636983660388,0.011481868738467267,0.3535802084482314,4.0,39.0
9220,54.0,1.7457010050810373,0.014181240012032841,0.35806781413621164,3.0,39.0
9221,55.0,1.7787433236500378,0.01179842722497539,0.3913543074508501,5.0,39.0
9222,45.0,1.7721592325233768,0.011925886659638346,0.37308027220043605,4.0,32.0
9223,58.0,1.8420501426992335,0.01568049047736349,0.3942044870051894,4.0,32.0
9224,29.0,1.588404828974015,0.015591669457432912,0.33767837729468986,6.0,38.0
9225,46.0,1.6569005264562842,0.012304554930588336,0.3944495398337771,5.0,37.0
9226,55.0,1.6514483297444338,0.014885200323400608,0.3696746733882136,3.0,29.0
9227,56.0,1.7653349442654536,0.016744375093217707,0.3936276005389425,4.0,33.0
9228,38.0,1.5699696885542533,0.014155365976201179,0.3525598633473098,6.0,41.0
9229,36.0,1.5679597277048063,0.013383287830960289,0.3246873183521694,5.0,42.0
9230,47.0,1.6509177640869186,0.01947225231267549,0.3757449762954387,6.0,36.0
9231,61.0,1.4839216652012257,0.012878322238753053,0.31624530172534404,3.0,17.0
9232,53.0,1.5916462879203923,0.01825486402077108,0.381368924760143,6.0,37.0
9233,54.0,1.644297832378888,0.014435259998616744,0.36320729725721274,4.0,22.0
9234,53.0,1.6408027242676977,0.014249690628453479,0.3510488592112197,4.0,40.0
9235,46.0,1.7958409100193795,0.013611665745361516,0.3614607372256959,5.0,41.0
9236,55.0,1.834486303525086,0.009708627781110667,0.3904612071875591,3.0,38.0
9237,45.0,1.581611806154877,0.012087495463448084,0.3502207947996177,6.0,42.0
9238,56.0,1.6786290271717377,0.017197112003940838,0.3825591748732444,3.0,15.0
9239,47.0,1.6359107537906077,0.017909153621402076,0.3888618426471668,6.0,40.0
9240,47.0,1.6738263543239593,0.018406630561622978,0.3608934129085069,4.0,32.0
9241,62.0,1.661804740508573,0.015269176045354594,0.3637125502647297,2.0,23.0
9242,51.0,1.556685636100068,0.015349399504641292,0.35836003717700166,5.0,31.0
9243,49.0,1.6212724614924576,0.012578229329064163,0.3553042710622614,6.0,42.0
9244,53.0,1.7273560869190268,0.011392565118386206,0.36708106656449496,5.0,32.0
9245,54.0,1.655723208648533,0.01428928483875676,0.3248804944971223,4.0,38.0
9246,59.0,1.5416313510110782,0.014244999499573875,0.34182266063217054,3.0,29.0
9247,58.0,1.7350182567913264,0.01133811057098276,0.3922947016378496,4.0,38.0
9248,63.0,1.7673175803040946,0.011241810286321277,0.37582937865831734,2.0,22.0
9249,44.0,1.7403113551991989,0.014691589933662784,0.3806069518918475,4.0,32.0
9250,55.0,1.8275689995978979,0.012151732971264484,0.3873134821461742,4.0,25.0
9251,53.0,1.523033268106612,0.017403917854927353,0.30047510623702367,4.0,33.0
9252,53.0,1.637814020446099,0.011291721891451204,0.33633050127970426,4.0,42.0
9253,49.0,1.653352834179031,0.014281924077416758,0.3612836105682286,6.0,39.0
9254,45.0,1.7338975904781386,0.015820979785572016,0.3810198360002534,5.0,39.0
9255,44.0,1.6908834543509572,0.012607292773409952,0.383775191193667,5.0,36.0
9256,57.0,1.7115087464078864,0.015273748113774901,0.37945463652521183,5.0,39.0
9257,54.0,1.671070490763293,0.013543862315451231,0.3635941780456571,5.0,36.0
9258,39.0,1.6744992173062891,0.01666822841610296,0.3717500382401311,5.0,37.0
